129,在存檔內，點擊道具可以提取到背包。 坐騎碎片已移動到坐騎碎片倉庫，#cfa7a0f點擊前往查看#n
130,這類道具只有房主能夠提取並使用
131,購買成功，請從左下角進入倉庫查看
132,提取成功，請到揹包查看
133,極限冒險分數：
134,你被房主請離了當前房間
135,房主被外星人擄走了，斷開連接！
136,房主為了讓你印象深刻，關閉了房間
137,無法進入，地圖下載失敗或已損壞（建議提前分享做備份）
138,活躍等級:
139,成就解鎖：
140,信 息
141,頭 像
142,使 用
143,解 鎖
144,輸入作者迷你號
145,輸入迷你號
146,網絡不穩定，請檢查網絡
147,類型選擇
148,一般
149,良好
150,優秀
151,你關注的房主們暫時都在休假……
152,房主暫時沒有開設房間
153,名稱
154,人數
155,類型
156,描述
157,立即更新
158,遊戲版本太低，請升級版本
159,由於該存檔地圖未分享，地圖無法下載恢復
160,需要重新下載該存檔，是否開始下載？
161,網絡不穩定，上傳/下載暫停，請檢查網絡後再試
162,沒有關注地圖，快去看看小夥伴的分享吧
163,進入遊戲將會轉換存檔數據，可能需要幾分鐘，請耐心等待，請勿切出遊戲
164,上次進入的房間
165,"作弊修改, 熊二很生氣, 後果很嚴重"
166,標題
167,標籤
168,類型
169,介紹
170,投稿
171,僅自己可見
172,精彩的地圖介紹，可以吸引更多的小夥伴下載\n （點擊輸入，限30字）
173,更新分享
174,我的關注
175,輸入作者的迷你號
176,我的分享
177,返回
178,這是一個很好玩的地圖!
179,如果你喜歡這張地圖就認真評個分吧！
180,確 定
181,存檔名不能爲空
182,坐騎能力
183,孵化時間
184,存檔封面
185,獲取
186,使用
187,升級
188,你沒有分享存檔
189,該玩家沒有分享的地圖
190,默認排行
191,推薦
192,評分
193,本週熱門
194,最新
195,排行榜
196,開啓成長
197,立即成熟
198,收穫
199,來澆水除蟲的小夥伴：
200,植物處於#c0aba1d飽滿#n狀態
201,植物處於#cffda0a缺水#n狀態
202,植物處於#cff3d2b枯竭#n狀態
203,可能獲得：
204,成熟倒計時：
205,(立即成熟)
206,開始成長
207,查看好友家園
208,計分板
209,好友
210,粉絲
211,頭像
212,姓名
213,擊敗
214,加好友
215,坐騎
216,（預覽）
217,等待再次挑戰
218,切換迷你號，請注意：#r1.請先上傳重要存檔以防丟失#r2.在遊戲中玩耍遇到提示密碼錯誤時，可以嘗試切換登錄解決
219,網絡不穩定，房間已關閉
220,關閉房間將踢出所有玩家
221,退出遊戲將踢出所有玩家
222,遊戲開始: 3
223,遊戲開始: 2
224,遊戲開始: 1
225,開始！
226,我知道了
227,恢復默認
228,系統公告
229,@self給予@other重重一擊！
230,@self的攻擊準確命中@other！
231,@self“友好”地將@other送回復活點！
232,@self兩連擊！
233,@self三連擊！
234,@self非常犀利！
235,@self無人能擋！
236,@self主宰了這場比賽！
237,@self開始邁向超神之路！
238,@self正在暴走，誰去攔住他！
239,@self簡直如同神一般！
240,@self已經超神了，求求誰去終結他吧！
241,版本更新
242,暫無公告！！
243,@self終結了@other的三連擊！
244,@self終結了@other的犀利！
245,@self終結了@other的無人能擋！
246,@self終結了@other的主宰比賽！
247,@self終結了@other的超神之路！
248,@self終結了@other的暴走！
249,@self終結了@other的如神一般！
250,@self終結了@other的超神！
251,當前召喚的坐騎可以產出坐騎寶寶了！
252,遊戲時間@num天后才能孵化出坐騎寶寶
253,當前狀態不能坐下
254,距離太遠不能坐下
255,流浪商人
256,（商品已更新）
257,歡迎光臨，請問有什麼需要的嗎？\n請抓緊時間，錯過就要等下次了！
258,後離開
259,剩餘量：
260,已售罄
261,流浪商人
262,流浪商人離開了。
263,圖紙
264,嚯、嚯、嚯，你想要什麼？
265,備用
266,充值失敗，請稍後再試
267,版本過低，更新後才能正確顯示該皮膚
268,在首頁-我的家園-圖鑑解鎖後使用，活動與家園果實可獲得碎片
269,存儲空間不夠，存檔無法保存，請清理儲存空間後再試
270,勝利
271,再接再厲
272,平局
273,激活碼禮包
274,禮包激活碼
275,激活！
276,小提示：禮包激活後請到商店
277,中的倉庫
278,查看獎勵
279,請輸入禮包激活碼
280,官方扣群交流（1群238888081，2群238888082，3群238888083）
281,請輸入激活碼！
282,"網絡不穩定, 請檢查網絡連接"
283,激活碼已被使用，不能重複領取
284,你輸入的激活碼有誤
285,恭喜你激活了禮包
286,網絡不穩定/平臺不正確/已領同類禮包
287,長按
288,點擊地面放置工匠台！
289,我的存檔
290,聯機
291,常用
292,建築
293,機械
294,揹包
295,工 具
296,作 物
297,雜 物
298,方 塊
299,編 輯
300,缺少#cfa7a0f木料#n，挖木頭收集一些木料
301,先選擇#cfa7a0f工匠台#n圖標，然後點擊右邊的#cfa7a0f製作#n按鈕
302,缺少製作#cfa7a0f石鎬#n的材料，請再去砍樹獲得#cfa7a0f木料#n哦
303,選擇#cfa7a0f木鎬#n，點擊右邊的#cfa7a0f製作#n按鈕
304,歡迎來到迷你世界，讓我們先來#cfa7a0f熟悉操作#n吧，#cfa7a0f點擊#n屏幕
305,左右#cfa7a0f滑動屏幕#n轉動視角，面對前方
306,#cfa7a0f滑動#n搖桿可以#cfa7a0f移動#n，試著向前走走
307,#cfa7a0f長按方塊#n（箭頭指向處），持續採集直到#cfa7a0f破壞方塊#n
308,非常好，所有方塊都可以破壞並獲取，請點擊#cfa7a0f領取#n獎勵
309,沿著箭頭方向找到樹，#cfa7a0f長按#n樹方塊（手指提示處）獲取#cfa7a0f木料#n
310,太好了，使用斧頭砍樹，可以更快的#cfa7a0f獲取木料#n
311,現在打開#cfa7a0f背包#n，用#cfa7a0f木板#n加工一個#cfa7a0f工匠台#n吧
312,點擊#cfa7a0f製作#n標籤
313,#cfa7a0f工匠台#n可以加工製作很多的高級物品，居家旅行，冒險必備
314,將剛加工的#cfa7a0f工匠台#n放置到#cfa7a0f快捷欄#n中並且選中
315,點擊地面放置#cfa7a0f工匠台#n
316,#cfa7a0f點擊#n打開工匠台（手指提示處）
317,製作物品成功，在遊戲中使用#cfa7a0f木鎬#n，可以開採初級的礦石
318,點擊#cfa7a0f麵條#n（放置到快捷物品欄位），會出現#cfa7a0f使用按鈕#n
319,#cfa7a0f長按#n右邊#cfa7a0f使用按鈕#n可以吃掉麵條
320,只有在快捷物品欄，選中可使用的物品，纔會出現#cfa7a0f使用按鈕#n
321,讓我們穿上剛獲得的#cfa7a0f頭盔#n裝備，先打開揹包
322,點擊#cfa7a0f角色裝備#n標籤
323,點擊#cfa7a0f頭盔#n裝備
324,出現#cfa7a0f頭盔#n的說明和屬性，點擊#cfa7a0f裝備#n按鈕
325,太棒了，是不是很容易？讓我們去揍扁#cfa7a0f怪物#n吧！點擊左上角#cfa7a0f×#n關閉界面
326,注意！！有怪物向你走來 左右#cfa7a0f滑動屏幕#n，面對怪物 #cfa7a0f點擊#n怪物進行攻擊
327,恭喜完成了新手教學\n還有超多精彩，快開始新的冒險吧
328,名稱：
329,當前任務：#cfa7a0f熟悉操作#n
330,當前任務：砍樹獲得#cfa7a0f木料#n
331,當前任務：製作#cfa7a0f工匠台#n
332,當前任務：製作#cfa7a0f木鎬#n
333,當前任務：吃掉#cfa7a0f麵條#n
334,當前任務：擊敗#cfa7a0f怪物#n
335,當前地圖有更新，請重新下載最新版本
336,備用
337,備用
338,備用
339,系統維護中，暫時不能分享地圖。
340,"人數不夠,不能開啓遊戲"
341,#L#cef2d2d內容上傳不得違反國家相關規定，且不得含有國家明文禁止的內容。#n
342,世界和平由你我共同維護，家園等級不滿2級時，地圖分享只能選擇僅自己可見
343,世界和平由你我共同維護，迷你號創建不滿7天，地圖分享只能選擇僅自己可見
344,當前地圖權限爲僅自己可見，無法分享
345,當前地圖作者未開放下載權限，無法下載
346,
347,
348,
349,臉書
350,活躍
351,名稱
352,作者
353,登錄未成功，部分功能無法使用
354,正在更新中，請稍等
355,備用
356,直播
357,跨平臺不能登錄
358,名字中的符號不符合規定
359,迷你號:
360,當前時間：
361,當前版本：
362,免費
363,(成熟)
364,(收穫1個)
365,(收穫10個！)
366,已在該好友家園！
367,溫馨提示：《迷你世界》官方不會以任何形式要求玩家提供銀行賬號及支付軟件的密碼。謹防網絡詐騙，如遇可疑情況立即報警求助。
368,坐騎召喚
369,獎勵已放入倉庫
370,再開一次
371,再開十次
372,迷你豆
373,經驗值
374,角色特長：
375,這件裝扮包含以下特殊改變：
376,數量不足，可通過家園果實獲得。
377,數量不足，可通過家園果實獲得。
378,加工配方
379,碎片來源:
380,解鎖進度
381,確認
382,獲取坐騎寶寶的時間還未到
383,買煙花（贈送#c1b9e1e迷你豆#n）
384,該好友還未領養植物，試試逛逛其他好友
385,您的迷你豆不足，請購買!
386,"服務器繁忙,請重啓遊戲再試"
387,全部回收
388,收回1個
389,已解鎖
390,在首頁-我的家園-家園果實-圖鑒解鎖后使用，活動或家園果實可獲得碎片
391,此處不適宜生成坐騎寶寶！
392,成功獲得坐騎寶寶
393,成功澆水獲得經驗x@1、迷你豆x@2
394,成功除蟲獲得經驗x@1、迷你豆x@2
395,家園
396,添加好友可查看家園
397,請到存檔內點擊畫面右邊的坐騎按鈕使用
398,你的植物現在感覺狀態良好
399,點擊查看家園果實規則
400,迷你豆:
401,果實:
402,澆水:
403,注:領養過植物的小夥伴就無法再次領取迷你豆獎勵了哦~
404,簽到、幫好友植物澆水、果實成熟有機率獲得迷你豆。第一次領養植物將會獎勵 #c0aaa1a迷你豆*200#n
405,果實可以開啓成長，耐心等待一段時間，或者用迷你豆直接成熟，成熟後可以開出用於解鎖坐騎、角色、裝扮、方塊的碎片
406,記得時常來家園看看，給植物澆澆水，會讓果實的成長保持加速狀態哦，幫好友植物澆水還可獲得迷你豆和成長值哦
407,我知道了
408,顯示碎片
409,今天獲取獎勵已達上限
410,工具不趁手
411,房主設置保護，遊客可向房主索要權限
412,權限
413,自由
414,遊客
415,可以破壞和放置方塊\n （可在遊戲中禁止）
416,不可破壞和放置方塊\n （可在遊戲中解除）
417,圖鑑
418,冒險
419,創造
420,對戰
421,電路
422,解密
423,跑酷
424,地圖大小：
425,下載次數：
426,您的遊戲版本過低，請更新
427,綜合
428,進入教學
429,"高手,跳過"
430,繼續
431,繼續遊戲
432,去激活
433,重試
434,繼續下載
435,前往購買
436,激活
437,分
438,簽到獎勵
439,可輸入世界地形碼
440,評論成功！
441,近戰防禦：@1，減少@2%受到的近戰和爆炸傷害
442,暫時沒有福利可以領取
443,本版本不能雙開。
444,[防禦點數會受到當前耐久度比例的影響]
445,[物理傷害包括近戰/遠程/爆炸三種]
446,確定把#c0aaa1a@1#n踢出房間嗎？
447,踢出房間嗎？
448,踢人失敗！
449,#cffda0a@1#n秒後再次挑戰
450,狀態顯示
451,房主已禁用道具
452,您成功兌換了星星
453,你的迷你幣不足，是否花費#c0aaa1a@1元#n購買#cfa7a0f@2個迷你幣？#n（適度娛樂理性消費）
454,元
455,個迷你幣？
456,迷你幣不足
457,US$
458,購買成功，開心煙花已放入倉庫，贈送迷你豆
459,擁有：
460,兌換
461,野外生存，探索未知世界
462,無限資源，創造一切
463,高級設置
464,呃，野外冒險總是有點危險的...
465,未知生物
466,"您還需要#c0aaa1a星星×@1#n,是否使用#cfa7a0f迷你幣×@2#n來補足？"
467,是否使用
468,來補足？
469,星星不足：
470,重新嘗試
471,掉落身上道具，回到初始位置
472,繼續探險
473,#c5aea0a 繼續探險且不掉落身上道具#n
474,放入物品
475,主物品
476,副物品
477,融合
478,該次附魔會將該屬性升爲@1級
479,級
480,屬性超過5條，點擊附魔後選擇
481,該屬性與其它屬性有衝突
482,最多隻能選擇
483,條屬性
484,融合後最多可保留@1條屬性，請選擇：
485,條屬性，請選擇:
486,請選擇夠@1條屬性
487,獲得@1個@2
488,個
489,放入燃料和材料後燒煉自動開始
490,請先取下燒煉後的物品
491,恭喜完成新手教學
492,領取
493,最新
494,最高等級
495,非金果實位不能10連抽
496,烈焰星
497,龍鱗紀念碑
498,取消收藏
499,收藏成功
500,已把@1踢出房間
501,踢出房間
502,次
503,可更新
504,你已下載了這存檔
505,輸入對方的迷你號
506,房間服務器連接未成功
507,(點擊右側按鈕打開菜單 可刪除存檔)
508,正在下載：
509,等待下載
510,暫停下載：
511,上次登錄
512,未登錄過
513,昨天
514,天前
515,此存檔已取消上傳
516,登錄過
517,輸入地圖備註
518,世界探索
519,創造世界
520,進入
521,取消關注
522,分享給小夥伴的地圖
523,分享這張地圖獲得
524,默認
525,賬號不存在
526,賬號被凍結
527,賬號名重複
528,版本號
529,創造天數
530,生存天數
531,時間：
532,座標：
533,高度：
534,已在充值中
535,收
536,(已收滿)
537,(已售完)
538,出售
539,交換
540,該貨物我收購完啦，請刷新
541,該貨物我已經賣完啦，請刷新
542,成功
543,換取
544,您沒有足夠的物品用於交換
545,成功購買
546,貨物已全部刷新，請客官挑選
547,刷 新
548,消耗
549,貨架
550,需要
551,任務追蹤
552,@1修理成功！
553,請放入要修理的物品
554,請放入修理材料
555,星星不足
556,不需要修理
557,耐久度：
558,小時
559,秒
560,下蛋冷卻時間
561,"您的坐騎正在睡懶覺中,還需@1秒才能召喚"
562,版本過低
563,你沒有存檔，不能創建房間
564,你還沒有收藏房間
565,已達上限，請刷新
566,房間人數已滿
567,房間密碼錯誤
568,房間已被房主關閉
569,沒有更多房間了
570,當前網絡
571,最新版本
572,客戶端版本與房間版本不匹配
573,連接房間未成功
574,請輸入房主迷你號
575,點擊按鈕開始創建房間
576,暫時沒有房間
577,搜索結果
578,刷新
579,選擇開設房間的存檔
580,可輸入標籤
581,房間密碼
582,請輸入房間密碼
583,創建角色不成功，請檢查網絡
584,基礎設置
585,控制設置
586,高級設置
587,基礎
588,控制
589,高級
590,名字
591,畫面亮度
592,隱藏界面
593,和平模式
594,音樂
595,音效
596,音量
597,靈敏度
598,反轉Y軸
599,左撇子模式
600,準心模式
601,自動跳躍
602,震動開關
603,更多遊戲
604,充值成功
605,要@1該坐騎，還需要#c0aaa1a@2×@3，您也可以使用#cfa7a0f迷你幣#n來補齊。（適度娛樂理性消費）
606,該坐騎，還需要
607,您也可以使用
608,來補齊
609,道具不足
610,是否前往購買迷你幣？（適度娛樂理性消費）
611,永久
612,限時購買：剩餘#cfa7a0f@1#n天#cfa7a0f@2#n時#cfa7a0f@3#n分
613,"購買未成功, 請檢查網絡連接。"
614,取消使用
615,@1使用成功
616,特長
617,特長升級
618,激活特長
619,升級特長
620,已使用
621,要激活該天賦，還需要#c0aaa1a@1×@2#n，您也可以使用#cfa7a0f迷你幣#n來補齊。（適度娛樂理性消費）
622,升級該天賦，還需要#c0aaa1a@1×@2#n，您也可以使用#cfa7a0f迷你幣#n來補齊。（適度娛樂理性消費）
623,還需要
624,限時體驗：剩餘#cfa7a0f@1#n天#cfa7a0f@2#n時#cfa7a0f@3#n分
625,"要解鎖該角色，還需要#c0aaa1a@1×@2#n,您也可以使用#cfa7a0f迷你幣#n來補齊。（適度娛樂理性消費）"
626,折扣
627,購買成功
628,確認提取#cfa7a0f一個@1#n到當前所在存檔的揹包裏？
629,版本過低
630,恭喜您解鎖了@1
631,"網絡錯誤, 不能充值"
632,解鎖新坐騎：
633,坐騎升級：
634,(永久)
635,@1裝扮增加了@2天使用時間！
636,版本過低
637,已激活
638,解鎖角色
639,立即購買
640,放置
641,存 入
642,取 出
643,脫 下
644,缺省的名字
645,解鎖所需的碎片數量不足
646,詳情請在商店中查看
647,已放入揹包中
648,完成任務！
649,獲得道具！
650,拾取了@1×@2
651,移動@1個@2
652,丟棄了@1×@2
653,集齊獎勵：
654,建議反饋
655,建議反饋
656,請在此處輸入您寶貴的建議
657,QQ：
658,手機號：
659,(輸入您的QQ號)
660,(輸入您的手機號)
661,提交
662,今天提交建議次數已達上限
663,請您填上寶貴的建議再提交
664,反饋建議成功
665,現反饋人數較多，請稍後再試
666,(未解鎖)
667,解鎖途徑
668,回收碎片
669,回收
670,要解鎖該物品，還需要#c0aaa1a@1×@2#n，您也可以使用#cfa7a0f@3#n來補齊
671,領取獎勵成功！
672,自定義玩法和規則
673,玩法模式
674,的玩法
675,創造地圖規則
676,恢復默認
677,長
678,地圖大小：(1區塊長=16個方塊)
679,寬
680,無限
681,地形：
682,隨機
683,平坦
684,空島
685,創建地圖
686,地貌：
687,草原
688,沙漠
689,森林
690,冰原
691,海洋
692,高山
693,松樹林
694,林地
695,怪物生成：
696,動物
697,怪物
698,該地形下此地貌不可用
699,請輸入數字
700,#cfa7a0f房主把#n@1#cfa7a0f踢出了房間#n
701,#cfa7a0f踢出了房間#n
702,您的@ItemName不足
703,所需替換物品不足
704,自創玩法
705,基本設定
706,恢復\n默認
707,確認保存
708,時間
709,扣費失敗！
710,請輸入數值！
711,隊伍
712,得分
713,紅隊
714,藍隊
715,綠隊
716,紫隊
717,黃隊
718,橙隊
719,試玩
720,編輯地圖
721,充值失敗，請選擇其他方式充值
722,充值處理中，請稍等！
723,充值幫助
724,請檢查網絡和餘額後再試，若已付款請多點幾次重試按鈕
725,請升級到最新版本
726,"充值遇到問題，可通過以下途徑聯繫客服：
  1、客服郵箱：GM@mini1.cn
  2、微信公衆號：迷你世界粉絲陣地（回覆“客服”）
  3、充值專線：0755-66821978（10：00-20：00）
  爲了更有效解決問題，請提交您的迷你號、充值扣費憑證截圖一起發送給客服"
727,充值失敗，請檢查網絡和餘額後再試！
728,現擁有碎片
729,人數已滿足，現在開啓遊戲吧
730,沼澤
731,分享獲取迷你豆！
732,如何獲得迷你豆！
733,1.分享你的專屬鏈接\n2.其他小夥伴點擊你的鏈接後，你將獲得20個迷你豆\n3.每天可以領取5次，每週最多可領取20次
734,當前可領：
735,本週累計：
736,複製鏈接
737,領取獎勵！
738,我的專屬鏈接：
739,複製到粘貼板了！
740,至少選擇一種地貌
741,準備階段
742,初始補給箱
743,再次挑戰補給箱
744,初始補給箱：存入的道具將會成爲玩家初始攜帶的道具
745,再次挑戰補給箱：存入的道具將會成爲玩家再次挑戰時攜帶的道具
746,編輯天數
747,玩法天數
748,無隊伍
749,遊戲結束
750,推薦設置
751,預設方案幫助你更快搭建遊戲規則
752,跑酷推薦
753,對戰推薦
754,恢復默認
755,的玩法
756,本日領取獎勵已達上限
757,本週領取獎勵已達上限
758,領取成功
759,數據錯誤
760,您尚未獲取到迷你號
761,連接失敗，請重新打開此頁面
762,該迷你號已被封停
763,詳細介紹
764,玩家評論
765,點擊或向上拉取更多評論
766,沒有評論
767,你的評測將幫助作者更好地完善地圖，請認真填寫！（限110字）
768,評論失敗，請重試。
769,評論空空如也
770,沒有更多評論了
771,請檢查網絡後重試
772,刪除評論成功
773,刪除失敗
774,(需要較高配置)
775,不能查看您自己
776,"確定要取消分享此存檔嗎？
 #cef2d2d（取消分享後再刪除或清除數據，此存檔將無法恢復）"
777,(把專屬鏈接分享到Q群等，有小夥伴點擊後即可獲得領獎次數)
778,關閉了切換迷你號
779,關閉了加密迷你號
780,關閉了家園
781,關閉了短信充值
782,關閉了SDK充值
783,微信支付
784,支付寶支付
785,關閉了微信支付
786,關閉了支付寶支付
787,取消訂單
788,遇到問題
789,充值正在進行中，如果1分鐘內無任何反應，應該出現網絡問題了
790,購買1次
791,購買10次
792,雙倍！
793,活動時間：#cfa7a0f11月15日-12月15日#n#r活動內容：活動期間#cfa7a0f累計簽到#n相應天數可在此活動界面領取豐厚獎勵
794,感恩回饋
795,感恩回饋歡樂送
796,一天
797,二天
798,三天
799,四天
800,五天
801,六天
802,七天
803,八天
804,九天
805,十天
806,感恩回饋
807,角 色
808,加 工
809,附 魔
810,防禦:
811,整 理
812,分 類
813,全 部
814,裝 備
815,工 具
816,方 塊
817,材 料
818,奶油小麪包測試描述一共四行每行十二個字奶油小麪包測試描述一共四行每行十二個字
819,請滑動屏幕轉向@name
820,卡卡
821,妮妮
822,這是移動搖桿，可以控制角色移動
823,操作教程
824,請滑動搖桿進行移動
825,請一邊移動一邊滑動屏幕轉身
826,請上下滑動屏幕觀察天空和地面
827,這是任務追蹤欄，有新的任務發佈了
828,請到達星能塊旁邊
829,長按星能塊將它擊碎
830,靠近星能塊將它撿起
831,任務完成
832,給你揹包，可以存放物品
833,點擊物品
834,將物品放在地上
835,長按擊碎目標回收資源
836,跟@name一起將食材撿起
837,快捷欄滿時，新撿取物品會放進揹包
838,點擊揹包將它打開
839,看，快捷欄放不下的物品都在揹包裏
840,點擊選中物品
841,再點擊快捷欄
842,看，物品被置換了
843,請將食材全收集起來
844,鏡頭搖晃
845,新任務
846,任務完成
847,世界方塊正在拼命加載中.....
848,公告
849,恭喜通關
850,#c373631恭喜通關！現在開啓#n#cfa7a0f新的冒險#n#c373631吧#n
851,新的冒險
852,隨處
853,逛逛
854,視野(更遠)
855,視野(最遠)
856,寬闊視野，需要較高配置
857,超大視野，需要高配置，推薦截圖使用
858,最流暢，適合小內存手機
859,流暢與視野兼顧，適合大部分手機
860,畫面優先，適合中高端手機
861,霧效
862,(允許一切行爲，僅受禁用物品和不能打人影響)
863,(無法破壞放置方塊和打人，禁止一切只能參觀)
864,"(禁用炸藥桶、點火石、岩漿桶、大爆竹等。
 房主不受限制)"
865,邀請IOS好友！
866,"邀請ios玩家加入迷你世界，各種獎勵發不停！
 1.活動期間，邀請ios好友下載迷你世界，並輸入自己的迷你號，雙方均可獲得一份獎勵：小飛鼠碎片和豐厚迷你豆！
 2.ios新註冊玩家需要#cfa7a0f在24小時內綁定手機#n才認定爲邀請成功，纔可以獲得獎勵
 3.ios新註冊玩家輸入邀請玩家迷你號可以獲得獎勵，一個新玩家只能輸入一個邀請迷你號"
867,分享預約IOS
868,邀請IOS好友
869,選擇房員權限
870,當前房員權限
871,房間權限（#c0aaa1a自由#n）
872,房間權限（#c0aaa1a遊客#n）
873,禁用危險品（#cef2d2d關#n）
874,禁用危險品（#c0aaa1a開#n）
875,霧效(關閉)
876,霧效(淡霧)
877,霧效(濃霧)
878,@1已禁用
879,@1已解禁
880,#c0aaa1a迷你豆#n不足自動購買
881,前往家園果實
882,植物lv@level獎勵
883,下一頁
884,"1、植物每升1級都可獲得迷你豆和1存檔位
 2、5/10/15級獲得額外果實位"
885,移動短信支付暫不支持，請嘗其他支付方式
886,回收確認
887,回收獲得
888,下載存檔
889,名字：
890,模式：
891,創建新世界
892,篩選
893,邀請有獎
894,道具購買
895,道具倉庫
896,刷新
897,收藏
898,篩選類型
899,普通設置
900,世界地形碼：
901,創建地圖規則
902,生存天數：
903,複製
904,方塊禁用步驟：
905,"1.點道具欄出現道具名後點左方紅色按鈕禁用
 2.重複以上步驟解除禁用"
906,地圖分享
907,獲得新皮膚：@1裝扮！
908,解鎖新角色：
909,特長升級：
910,物品兌換
911,十一天
912,十二天
913,十三天
914,十四天
915,十五天
916,十六天
917,十七天
918,十八天
919,十九天
920,二十天
921,二十一
922,二十二
923,二十三
924,二十四
925,二十五
926,二十六
927,二十七
928,二十八
929,二十九
930,三十天
931,小時後重置每日次數
932,分鐘後重置每日次數
933,"迷你隊長： 1.官方不會有任何轉賬和發紅包的要求，要求轉賬發紅包的都是騙子！
 2.不要相信“破解版本”，不要相信“冒充客服”的陌生人！"
934,Lv
935,祝福
936,恭喜你獲得足夠種植能量~
937,梭梭活動詳情介紹，~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
938,去完成任務
