ID,内容
1000117,Então abaixo. Você pode me encontrar?
1000118,"A última é a parte de trás. Desta vez, a distância para mover o mouse é um pouco maior."
1000121,"A verificação do corpo inteiro está concluída! Ótimo, está tudo bem. Ei, o que é isso?"
1000122,"Parece um lugar abandonado, se consertarmos, deve ser nossa fortaleza temporária!"
1000131,"Opa hehe estamos nos desviando do assunto, vamos revisar a missão que temos pendente!"
1000132,Atualmente o fantasma do vazio reside selado na superfície do vulcão de Miras.
1000133,"Mas seus apóstolos lhe enviaram secretamente muito poder criativo, agora este selo é tão frágil quanto uma vela ao vento."
1000134,"No entanto, agora que o fantasma do vazio tenta abrir a porta triangular, ele está gastando muito poder do vazio. Agora é a melhor hora para destruí-lo!"
1000135,"Mas primeiro temos que recolher as três chaves que fazem parte do selo do vulcão, forçá-lo a sair à força e destruí-lo quando estiver desprevenido!"
1000136,"E essas três chaves estão armazenadas em estrela Miras, Falmas e Horas, respectivamente."
1000137,"O acidente que mencionei antes estragou nosso equipamento, enfrentá-lo com nosso equipamento atual é praticamente impossível."
1000138,"Mas não desanime! Vou te dar uma série de metas, e definitivamente não é um problema para você alcançá-las!"
1000141,"Olhe aqui. Esta é a ""Interface de Rastreamento de Tarefas"", e as tarefas que você ativar o rastreamento serão exibidas aqui."
1000142,"Depois de concluído, ele seguirá automaticamente para a próxima tarefa."
1000143,"Se você quiser ver o conteúdo relacionado a tarefas com mais detalhes, basta clicar nele para abrir o painel de controle."
1000144,Esta é a primeira tarefa que personalizei para você. Vamos pegar alguns @item_11627#!
2000001,O que você acha? Vamos ao píer pegar algum@item_12541# hein?
2000002,"Ei, você parece um pouco cansado, quer encontrar um lugar para descansar?"
2000003,"Miras é um lugar realmente maravilhoso, estou ansioso para fazer um lar aqui quando a crise acabar."
2000004,"Não se esqueça de comer ao explorar os arredores, a baixa força física é uma ameaça à vida!"
2000005,"Você está confuso de novo, se tiver algo em mente ou encontrar alguma dificuldade, pode contar comigo!"
2000006,"Não dá mais para ver nenhum sinal de que houve uma guerra por aqui em Miras, né?"
2000007,"Os Apóstolos do Vazio costumam se esconder atrás de criaturas para roubar energia, é realmente abominável!"
2000008,"Na Ilha Aérea de Miras existe um animal conhecido como ""Galinha voadora"" é gordo. Alimente-o com alguns pêssegos e você poderá montá-lo para voar!"
2000009,"Se formos à Ilha Aérea, também podemos encontrar liga de titânio na superfície, se a encontrar, não hesite em recolhê-la, é um material incrivelmente resistente."
2000010,"Alguns blocos podem até mudar de forma quando combinados de uma maneira específica. Por exemplo, as fontes termais escondidas no fundo do mar são compostas de coalhadas pretas."
2000011,"De acordo com as notícias detectadas, as minas de Mithril estão relativamente concentradas a uma altura de cerca de 10 a 30 andares abaixo do chão!"
2000012,"Se quisermos ir para outros planetas, primeiro temos que reativar a estação estelar."
2000013,"Os pobres selvagens que vivem em Miras foram possuídos pelo vazio, devemos resgatá-los o mais rápido possível!"
2000014,"No deserto, muitas vezes uma sombra negra pode ser vista na areia amarela. Na verdade, é um escorpião de cauda venenosa que se esconde na areia. Tenha cuidado!"
2000015,"Tente não comer alimentos crus, tenha cuidado ou você pode ter diarreia."
2000016,"Algumas folhas nas árvores altas da floresta tropical brilharão à noite, lembre-se de prestar atenção nelas, elas podem ser importantes."
2000017,O povo de Miras gosta de tocar um instrumento musical distinto chamado Suona. Ouvi dizer que o som é muito distinto. Vamos tentar fazer um.
2000018,"Embora a energia estelar e as runas também se originem graças ao poder criativo, a intenção final com que são usadas é totalmente diferente."
2000019,"Bem, vamos rever brevemente todas as informações, estamos em um mundo itinerante, e devemos reunir as 3 relíquias, o fruto sagrado, a Espada de Chama Quebrada e Olho do Homem de Pedra, a fim de invocar o fantasma do vazio em o altar vulcânico e derrote-o agora que ele está enfraquecido.. Ótimo!"
2000020,"Recomendo que você não fique nas nuvens, elas são frágeis e quebram imediatamente!"
2000021,"Na estrela das Chamas, podemos encontrar muitos Minérios de Celesthium!"
2000022,Dizem que às vezes você pode encontrar um grupo de homens de negócios no deserto. O objetivo deles é ir ao oásis para fazer negócios. Podemos segui-los para encontrar o oásis.
2000023,"Se o seu companheiro selvagem falecer, não se esqueça de olhar o que ele deixou cair, são memórias e materiais que marcam a história de sua vida."
2000024,"Ao plantar plantas, lembre-se de distinguir o tipo de planta. As colheitas só podem ser plantadas em terras aráveis, enquanto flores e árvores devem ser plantadas em poços de terra."
2000025,"Passar a noite ao ar livre em Miras não é uma boa ideia. É muito perigoso, é melhor procurar um lugar para dormir à noite e acordar de madrugada."
2000026,Você notou que as orelhas do rinoceronte são uma grande e outra pequena? É tão fofo~
2000027,"Quando fizer explorações subaquáticas, não se esqueça de usar um fato de neopreno, quanto maior a profundidade, maior a pressão e por isso o corpo não aguentará."
2000028,"Nas profundezas do mar, existe um material que vai permitir a criação de vidros mais resistentes."
2000029,"Parece que sua memória está um pouco desgastada, deixe-me lembrá-lo. A fruta sagrada está no corpo do Quetzalcoatl, a Espada de Chama Quebrada precisa passar no julgamento do dragão negro, e o olho do homem de pedra é o centro de controle do Gigante antigo."
2000030,"Se isso é um pesadelo, espero acordar logo."
2000031,"Parece que as coisas mudaram por aqui, tenho que atualizar as informações."
2000032,"Sem dúvida, a vida floresce onde menos se espera, até mesmo um planeta como Horas, cujo oxigênio é quase zero, conseguiu desenvolvê-la, o que é realmente incrível!"
2000033,"Flamas está muito perto da estrela, sem uma mochila à prova de fogo será impossível mover um único passo."
2000034,Lembre-se de cumprimentar os locais que conhecer em Miras.
2000035,"Há muito tempo, durante a primeira Guerra do Vazio, os Colossos foram usados ​​como a arma definitiva pelos antigos para suprimir as forças malignas do Vazio."
2000036,"Os espíritos da areia e do oceano são formas de vida alimentadas por energia rúnica elementar, que são completamente diferentes de seres como eu que se alimentam de energia estelar."
2000037,"Você parece tão sério, o que você está pensando?"
2000038,"Você parece um pouco agitado, talvez uma caminhada nos faça sentir melhor. Vamos lá, talvez algo novo esteja esperando para ser descoberto!"
2000039,"Embora eu não possa ajudá-lo a derrotar o inimigo, sempre estarei ao seu lado e o apoiarei mentalmente!"
2000040,"A imaginação é totalmente infinita, somente através do constante exercício da criação, podemos encontrar novas possibilidades!"
2000041,Às vezes precisamos ficar sozinhos para ouvir bem o nosso coração.
2000042,"O fracasso não é terrível, o que é terrível é você desistir por causa do fracasso. Vamos, encontre o caminho certo, acho que você vai conseguir!"
2000043,"Cada escolha trará resultados diferentes, por isso temos que pensar com cuidado e tomar decisões sábias."
2000044,"Esteja preparado para muitas situações inesperadas, não encare os obstáculos de ânimo leve!"
2000045,"Sempre que sair para explorar, não se esqueça de trazer equipamentos e suprimentos, em caso de perigo, pode ir com calma."
2000046,"Lembre-se de reparar o equipamento a tempo de garantir sua vida útil. Não importa se você esquecer de repará-lo, você pode fazer outro, mas perderá algumas qualidades do anterior."
2000047,"O clima e a geografia devem ser levados em consideração na hora de tomar decisões em alguns lugares, fique avisado."
2000048,"Oi, o que você está fazendo? Você quer jogar juntos?"
2000049,"Esta perdido? Olhe para o pequeno mapa no canto superior direito, ele pode lhe dizer a direção."
2000050,"Não se esqueça de colher as frutas das árvores ao longo do caminho, elas são uma ótima fonte de alimento."
2000051,"Preste atenção aos sinais que encontrar pelo caminho, salve mais estrelas e tenha medo do perigo desconhecido."
2000052,"Não tema as adversidades, enfrente-as com coragem!"
2000053,"Oh oh, o céu neste planeta é tão lindo!"
2000054,"Se você se sentir cansado ou confuso, não se preocupe, estarei sempre ao seu lado!"
2000055,"Você não está sozinho, eu estou aqui com você! Também há parceiros perdidos, eles também estão esperando por você na jornada futura!"
2000056,Você sabia que os selvagens amaldiçoados dormem durante o dia?
2000057,"Faça da verificação da durabilidade do seu equipamento um hábito, você vai me agradecer."
2000058,"Às vezes, o fracasso não é uma coisa ruim, mas o tornará mais forte em direção aos seus objetivos."
2000059,"As borboletas em Mira Star podem transformar grama em flores, mas se você não tomar cuidado, ela irá inundar."
3001001,"“@item_588# ”A verificação de configurações está concluída! O estado é normal! Felizmente, o fantasma do vazio ainda não nos encontrou, tenha cuidado."
3001002,“@item_589# ”Verificação de configuração concluída! O estado é normal!
3001003,"""@item_587#"" Verificação de configuração concluída! O estado é normal!"
3001004,Finalmente enfrentamos o Fantasma do Vazio! Prepare-se para a batalha!
3001005,"Ótimo, depois de derrotar o Fantasma do Vazio, o Mini Universo finalmente estará seguro!"
3001006,"O Fantasma do Vazio deixou cair alguma coisa, vá ver o que é, tome cuidado!"
3001007,"Este é um @item_11333# , mas parece ter se infiltrado no Starlink."
3001008,"No entanto, podemos usá-lo para conectar-se à estação estelar reparada, tente!"
3002001,Muito bom!! Alguns de @item_11627# foram coletados!
3002002,Você pode obter um pouco mais ou pode abrir o painel de tarefas para reivindicar a recompensa.
3002003,"Dê uma olhada, há uma nova tarefa, obtenha o suficiente @item_11627# e corte alguns galhos."
3002004,"Parece que @item_11323# também coletou tudo, tente abrir o painel de controle e processar @item_11002#!"
3002005,"Este @item_11002# parece muito bom, agora cortar madeira deve ser muito mais rápido do que antes."
3002006,"Encontre uma árvore para experimentar a porfirina, não há necessidade de galhos desta vez, vamos cortar o tronco e coletar alguns @item_11323#."
3002007,"Ha! Com estes @item_11323# pode processar @item_206#! Miras à noite é muito perigoso, temos que construir rapidamente uma fortaleza temporária."
3002008,Você se lembra do prédio em ruínas perto da Estação Estelar quando chegamos?
3002009,"Se consertarmos aquele prédio com @item_206#, talvez ele possa ser usado como nossa fortaleza temporária!"
3002010,"É um pouco incrível falar com você na caixa de bate-papo, hehe. Você pode fazer suas coisas e me ver ""falar"" ao mesmo tempo. Vá e coloque @item_206#."
3002011,A base só pode ser usada para defesa. Você também precisa de uma arma confiável para o caso de emergências. Crie um(a) @item_12012# assim que possível. Vai ser útil!
3002012,"É incrível, não é? Sua força de combate aumentou muito com @item_12012#. Mas armas de pedra só são boas no estágio de combate atual, precisamos seguir ficando mais fortes!"
3002013,"A propósito, para passar a noite com segurança, também precisamos de alguma iluminação."
3002014,Vamos coletar alguns @item_11226# e @item_11323# para que possamos processar @item_298#.
3002015,"E houve luz!. Mas, preste atenção.. hehe, esse tipo de tocha não vai queimar por muito tempo, se fizermos @item_1200#, será mais seguro."
3002016,"Lembro que há um @item_1200# no prédio em ruínas, você pode usar @item_298# para incendiá-lo."
3002017,(Aplausos) @item_1200# É tão quentinho~ Ahh a luz me tranquiliza...
3002018,"O equipamento de iluminação está pronto! O próximo passo é o mais importante @item_828#! Com @item_828#, você pode dormir até o amanhecer!"
3002019,"Quase esqueci que você não pode criar @item_828# sozinho, então vamos sintetizar @item_800# primeiro."
3002020,"Embora este @item_800# não esteja completo, você pode fazer mais coisas agora!"
3002021,"Agora vamos tentar o @item_800# ""recém-criado"", basta clicar nele para abrir a página de processamento."
3002022,Para construir um @item_828# é necessário ter a matéria-prima. Temos @item_11226# e @item_12600# suficientes para criar?
3002023,"Desta vez tudo está finalmente pronto, basta clicar no seu novo @item_828# para deitar."
3002024,"E lembre-se que você tem que prestar atenção no horário no canto superior direito, não se esqueça que você só pode usar @item_828# depois das 18:00 para pular a noite!"
3002025,"Lembre-se de dormir no horário estipulado. Vou fazer uma pausa primeiro. Se você quiser processar algo, basta clicar no botão abaixo que se parece muito comigo e me chamar~"
3003001,"A carne está cozida! ! Apresse-se e coma a carne, não a queime."
3003002,"É tão delicioso~ O maldito designer não instalou um módulo de alimentação para mim, agora eu só posso sentir o cheiro, mas não comê-lo, eu realmente espero que um dia eu possa comê-lo."
3003003,"Depois de comer, você deve ter mais energia! É hora de atualizar nossas ferramentas e equipamentos."
3003004,"Em primeiro lugar, precisamos coletar as matérias-primas para a atualização, @item_11201# e @item_11329# são obrigatórios."
3003005,"Mas se você quiser pegá-los, você deve preparar um @item_11012# primeiro! Sintetize um @item_11012# primeiro e continuaremos mais tarde."
3003006,"Fazer as coisas está ficando mais fácil, hehe~ Com seu @item_11012#, agora você pode ir buscar minérios~"
3003007,"Vamos coletar @item_11201# primeiro, @item_402# são geralmente distribuídos no subsolo de Miras, você não precisa cavar muito fundo, eles estão em posições relativamente rasas e raramente são distribuídos na superfície."
3003008,"A superfície do mineral é composta por cristais azuis dispersos, relativamente fáceis de encontrar."
3003009,"Você pode procurá-lo no chão ou cavar um pequeno túnel, ele deve ser encontrado em breve. Vamos!"
3003010,"Encontrei @item_402# tão rápido, você tem algum talento para minerar?"
3003011,"Brincadeirinha, vamos encontrar @item_11329# agora!"
3003012,"A distribuição de @item_451# não é muito diferente da de @item_402#. A superfície do minério é principalmente espalhada por alguns fragmentos de metal amarelo-alaranjado, que são bastante reconhecíveis."
3003013,"Talvez você tenha visto enquanto pesquisava @item_402#~ Mas ter nunca é o bastante, vamos pesquisar um pouco mais~"
3003014,Ele realmente tem talento para mineração? ! Encontrou @item_451# tão rapidamente.
3003015,"Agora que todas as matérias-primas estão reunidas, o próximo passo é fundir os minérios."
3003016,"O elenco levará algum tempo. Para estar seguro, podemos voltar para a base primeiro. Se você realmente quer melhorar a eficiência, vamos resolver na hora!"
3003017,"Primeiro você tem que sintetizar um @item_802#, falaremos sobre o resto mais tarde."
3003018,"Assim que seu @item_802# estiver completo, você poderá fundir os minerais. Decida onde colocar o @item_802# para começar a transmitir"
3003019,"Após colocá-lo, basta clicar no @item_802# para abrir a interface da fundição."
3003020,"Em seguida, coloque o @item_451# e o @item_11201# que acabamos de pegar e tudo ficará bem. Quando estiver pronto, comece a fundir."
3003021,"Oh! @item_11329# derreteu, abra @item_802# para reciclar."
3003022,"O forno de fundição feito de pedra só pode fundir uma coisa de cada vez. Então, com algum @item_11329#, você pode fazer uma fundição de bronze mais eficiente."
3003023,"Mas isso é outra história, agora vamos usar este lote @item_11329# para atualizar as ferramentas de trabalho. Com o @item_11011# a eficiência da mineração será muito maior!"
3003024,"Parabéns! Ei, acho que você completou todas as missões do ""Exploradores Novatos"", agora você não é um novato!"
3003025,Ainda existem muitos métodos de sobrevivência na natureza que podem ser aprendidos. Eu os adicionei ao painel de controle e você pode abri-los para confirmar.
3003026,"Mas não vamos esquecer nosso objetivo final, todo o Mini Universo está em perigo, e a tarefa de salvar o mundo está em nossos ombros, e não podemos encará-la levianamente."
3003027,"Costumo descansar no mezanino, só me chamar se necessário. Continue quando estiver pronto!"
3004001,"Ei, ei, olha, você realmente fez um @item_11032#. Agora você pode fazer terra arável para cultivar alimentos!"
3004002,"As plantas precisam esperar algum tempo para amadurecer após o plantio, se você quiser que elas cresçam mais rápido, você pode levar algum @item_11311#, para fertilizá-las."
3004003,"@item_812# não é resistente o suficiente e é fácil para os selvagens danificarem. Se você colocar uma cerca para limitar o acesso, será mais seguro."
3004004,"Se eu der uma estrela a @item_104#, posso gravar este local. Se houver algum perigo no futuro, ele pode mandá-lo de volta à força."
3004005,Parabéns por alcançar mais um grande objetivo! É hora de dar um passo adiante e ver que novas tarefas existem!
3005001,"Esses couros são muito fortes. Se forem usados ​​junto com @item_11329# para processar em equipamentos de cobre, será de grande ajuda para nossa sobrevivência na selva!"
3005002,"Hehe, este conjunto de equipamentos parece mais majestoso do que antes. Há um total de 4 peças de um conjunto completo de equipamentos de latão, e será ainda mais poderoso se você conseguir juntá-los."
3005003,"Armas e armaduras estão prontas, é hora de ensinar uma lição ao Apóstolo do Vazio! Esses bandidos estão roubando o poder da criação em todos os lugares, então devemos detê-los rapidamente!"
3005004,"Os @item_11911# deixados pelos Apóstolos do Vazio são todos condensados ​​do poder de criação que eles roubaram. Se você instalá-lo em @item_800#, poderá obter @item_797#!"
3005005,"Clique em @item_797# para ver todas as receitas! Mas ainda existem alguns adereços que precisam encontrar plantas para desbloquear, então preste mais atenção na jornada futura."
3005006,"A plataforma de fundição foi atualizada, agora você pode fundir dois tipos de minerais de uma só vez! Vamos encontrar @item_401#! O @item_11209# que ele cheirou é um metal muito importante!"
3005007,"Com @item_11209# podemos fazer mais coisas, vá até a mesa do artesão para ver que coisas novas podem ser feitas!"
3005008,"Agora a velocidade de mineração deve ser muito rápida, podemos ir para o subsolo para cavar algumas minas antes de fazer @item_785#!"
3005009,"De acordo com os registros, a pedra rúnica é um mineral único em Miras, que pode ser incrustado em armas ou ferramentas para obter um poder inesperado!"
3005010,"Bem, você aprendeu o básico para sobreviver em Miras!"
3005011,"Vamos ver o que vem a seguir... espere um minuto, deixe-me dar uma olhada... Ai, é hora de consertar a estação estelar."
3005012,"Se houver algo mais que você deseja fazer, clique na caixa do rastreador de tarefas na tela para ver outras tarefas."
3006001,"Deixe-me ver, esses fragmentos de energia estão adormecidos no subsolo há muito tempo, esperando serem combinados em núcleos de energia."
3006002,"Está feito! Agora que temos o núcleo em mãos, também precisamos encontrar algum @item_11334#. O banco de dados mostra que pode ser encontrado na Ilha Aérea. Vamos lá!"
3006003,"A vista é espetacular, mas temos que dar um jeito de chegar lá em cima. Vamos olhar ao nosso redor primeiro."
3006004,"Como aquele cara com asas conseguiu tanto chip, mas ele finalmente conseguiu, agora ele pode processar @item_11335#."
3006005,"Os componentes e núcleos estão prontos, é hora de consertar a estação! Dê uma olhada na descrição do item de @item_11331#!"
3006006,"Uau, reativamos o console, esta estação foi reconectada ao starlink, use seu @item_11335# para atualizar o módulo de teletransporte!"
3006007,A conexão foi bem-sucedida! Esta estação estelar restaurou a função de transmissão entre planetas. Vamos consertar mais algumas estações estelares e nossa jornada será mais conveniente.
3006008,"Então você está pronto? É hora de encontrar os ""Três Itens Sagrados""! Confira as últimas missões atualizadas."
3007001,"Parece que encontramos a floresta tropical. A selva tropical está cheia de perigos, você deve ter cuidado."
3007002,"Esses @item_11601# são os cristais precipitados pelo excesso de poder criativo dentro da Madeira Floresta Tropical, com @item_11329# pode fazer @item_11597#."
3007003,"O recém-processado @item_11597# é a chave do templo, mas precisamos encontrar o santuário certo para ativar a estátua, vamos procurá-lo na floresta tropical."
3007004,"Este é o Templo da Floresta Tropical? ! Embora eu tenha visto nos materiais, a sensação de vê-lo realmente é bastante chocante!"
3007005,"O monstro conhecido como ""Quetzalcoatl"" está dentro do templo. Se você quiser obter @item_591#, primeiro você deve derrotá-lo. Você está pronto?"
3007006,"Procure rapidamente o que Quetzalcoatl deixou cair no chão próximo, não caia no magma..."
3007007,O fruto sagrado foi digerido no corpo do Quetzalcoatl e apenas as sementes permaneceram. Encontre um local amplo e vazio para plantá-lo.
3007008,"Impressionante, uma semente tão pequena pode se transformar em uma árvore tão grande! A fruta deve ficar perto da copa da árvore, então temos que dar um jeito de subir."
3007009,"Finalmente conseguimos o @item_591#, foi um trabalho árduo. Cuidado ao descer, tenho um pouco de medo de altura..."
3007010,"Oh ho ho ho, essas asas são tão lindas que fazem meu medo de altura desaparecer completamente."
3007011,"Esse pó é tão brilhoso e lindo, é da mesma cor que o meu, hehe."
3007012,"É isso que o padre selvagem estava segurando, sinto que está faltando alguma coisa, certo?"
3007013,Isso é muito legal! Tente ver que tipo de coisas podem ser lançadas com isso.
3008001,"Meu Deus, esta é a Estrela Flamas? Está muito quente aqui também. Tão perto do sol."
3008002,"Antes de ir para o dragão negro, acho que seria melhor processar um @item_12277# primeiro."
3008003,"Ganhou! É realmente emocionante, o dragão negro é muito poderoso. Mas agora o dragão negro tem que admitir sua força e bravura, hehe."
3008004,"Vá buscar @item_588#, esta é a prova da sua ""coragem""!"
3008005,"Isso é ""Espada de Chama Quebrada""? É obviamente uma comemoração da cooperação de longo prazo entre os dois mundos, mas a imagem de uma espada quebrada é usada, às vezes é realmente difícil entender o pensamento do designer."
3008006,"Existem duas outras formas do dragão negro.Se você tiver energia sobrando, pode tentar desafiá-lo. Se você sentir que sua força não é suficiente, pode voltar na próxima vez."
3008007,"Eu atualizei a nova tarefa na lista, você pode dar uma olhada nela."
3008008,"Na verdade, você venceu o dragão de lava negra, você é incrível demais! Vá e veja o que o dragão negro nos deixou."
3008009,"Não acredito que você derrotou a forma caótica dele. Vá encontrar a recompensa, está na jarra no meio da Ilha do Dragão."
3008010,"Eu me senti muito melhor, quase pensei que fosse derreter. Eu quase esqueci que não pareço derreter, hehe~"
3009001,"O céu aqui é tão lindo! Mas a atmosfera de Horas é muito fina, você pode precisar de um kit de oxigênio antes de chamar Gigante antigo, use a mesa de artesão para ver o que pode fazer."
3009002,"Gigante antigo está finalmente livre, O Fantasma do Vazio é realmente um grande criminoso! Apresse-se e colete @item_589#, ficando mais perto de derrotar aquele fantasma do vazio!"
3009003,"Ding ding dong dong dong... Seu som é engraçado, quem terá nomeado as criaturas da estrela Horas?"
3009004,A zona de oxigênio foi gerada ao redor e a cobertura azul é muito bonita.
3009005,"""Minhas forças... são o espinho que divide o céu e a terra!"" Quem secretamente adicionou esta linha ao banco de dados..."
3009006,"Oh oh oh, os ganchos são muito convenientes, agora é muito mais conveniente ir para a Ilha Aérea!"
4000001,"Olha! A energia do Vazio está saindo do subsolo! De acordo com os registros, a energia de Vazio é mais intensa durante a noite, e todos os seres são afetados por ela. Ou seja, hoje à noite seria mais perigoso!"
