ID,名字,描述
13001,Сопротивление отдаче (LV.1),Сниж. расстояние отражения на 1 метр.
13002,Сопротивление отдаче (LV.2),Сниж. расстояние отражения на 2 метра.
13003,Сопротивление отдаче (LV.3),Сниж. расстояние отражения на 3 метра.
14001,Удачная копка (LV.1),Шанс получения особого лута повыш. на 1%
14002,Удачная копка (LV.2),Шанс получения особого лута повыш. на 2%
14003,Удачная копка (LV.3),Шанс получения особого лута повыш. на 3%
15001,Удачная охота (LV.1),Шанс получения особого лута повыш. на 1%
15002,Удачная охота (LV.2),Шанс получения особого лута повыш. на 2%
15003,Удачная охота (LV.3),Шанс получения особого лута повыш. на 3%
16001,Ночное видение (LV.1),Ночная видимость увеличивается на 20
16002,Ночное видение (LV.2),Ночная видимость увеличивается на 40
16003,Ночное видение (LV.3),Увеличение ночной видимости на 50
16004,Ночное видение (LV.4),Увеличение ночной видимости на 60
16005,Ночное видение 5,Яркость поля зрения увеличивается 50.
17001,Мощная атака (LV.1),Урон Ближней АТК повыш. на 25%
17002,Мощная атака (LV.2),Урон Ближней АТК повыш. на 50%
17003,Мощная атака (LV.3),Урон Ближней АТК повыш. на 75%
18001,Мощный выстрел (LV.1),Дальний урон повыш. на 25%
18002,Мощный выстрел (LV.2),Дальний урон повыш. на 50%
18003,Мощный выстрел (LV.3),Дальний урон повыш. на 75%
19001,Мощный взрыв (LV.1),Урон от взрыва повыш. на 25%
19002,Мощный взрыв (LV.2),Урон от взрыва повыш. на 50%
19003,Мощный взрыв (LV.3),Урон от взрыва повыш. на 75%
20001,Пламя (LV.1),Урон от огня повыш. на 100%
21001,Ядовитая атака (LV.1),Урон от яда повыш. на 100%
22001,Атака хаоса (LV.1),Les dégâts du chaos augmentent de 100%.
23001,Элитный охотник уровня 1,Увеличение урона по элитам на 25%.
23002,Элитный охотник уровня 2,Урон по элите увеличивается на 50 %.
23003,Элитный охотник 3 уровня,Увеличение урона по элите на 75%.
24001,Охотник на зверей первого уровня.,Увеличение урона по зверям на 25%.
24002,Охотник на зверей уровня 2,Повышение урона против диких животных на 50%. Уровень 2 Охотника на Диких Животных.
24003,Охотник на зверей 3 уровня,Урон по зверям повышен на 75%. Умение Охотник на зверей на 3 уровне.
25001,Охотник за людьми (LV.1),Урон людям повыш. на 25%
25002,Охотник за людьми (LV.2),Урон людям повыш. на 50%
25003,Охотник за людьми (LV.3),Урон людям повыш. на 75%
26001,Ближний бой (LV.1),Сниж. получаемый ближний урон на 25%.
26002,Ближний бой (LV.2),Сниж. получаемый ближний урон на 50%.
26003,Ближний бой (LV.3),Сниж. получаемый ближний урон на 75%.
27001,Дальняя защита (LV.1),Сниж. получаемый дальний урон на 25%.
27002,Дальняя защита (LV.2),Сниж. получаемый дальний урон на 50%.
27003,Дальняя защита (LV.3),Сниж. получаемый дальний урон на 75%.
28001,Взрывная защита (LV.1),Сниж. получаемый урон от взрыва на 25%.
28002,Взрывная защита (LV.2),Сниж. получаемый урон от взрыва на 50%.
28003,Взрывная защита (LV.3),Сниж. получаемый урон от взрыва на 75%.
29001,Огнестойкость (LV.1),Сниж. получаемый урон от поджога на 25%.
29002,Огнестойкость (LV.2),Сниж. получаемый урон от поджога на 50%.
29003,Огнестойкость (LV.3),Сниж. получаемый урон от поджога на 75%.
30001,Устойчивость к яду (LV.1),Сниж. получаемый урон от яда на 25%.
30002,Сопротивление яду (LV.2),Сниж. получаемый урон от яда на 50%.
30003,Устойчивость к яду (LV.3),Сниж. получаемый урон от яда на 75%.
31001,Сопротивление хаосу (LV.1),Уменьшить темный урон на 25%
31002,Сопротивление хаосу (LV.2),Уменьшить темный урон на 50%
31003,Сопротивление хаосу (LV.3),Уменьшить темный урон на 75%
32001,Сопротивление падению (LV.1),Сниж. получаемый урон от падения на 25%.
32002,Сопротивление падения (LV.2),Сниж. получаемый урон от падения на 50%.
32003,Сопротивление падению (LV.3),Сниж. получаемый урон от падения на 75%.
33000,Уровень 0,Наносит 3 единицы урона каждую секунду.
33001,Оказавшись в огне (LV.1),Каждую сек. наносит 5 очков урона.
33002,Оказавшись в огне (LV.2),Каждую сек. наносит 10 очков урона.
33003,Оказавшись в огне (LV.3),Каждую сек. наносит 15 очков урона.
33004,Оказавшись в огне (LV.4),Каждую сек. наносит 20 очков урона.
33005,Оказавшись в огне (LV.5),Каждую сек. наносит 25 очков урона.
34001,Отравленные (Ур.1),Каждую сек. наносит 5 очков урона.
34002,Отравленные (Lv.2),Каждую сек. наносит 10 очков урона.
34003,Отравленные (Ур.3),Каждую сек. наносит 15 очков урона.
35001,Плотность (Ур.1),Каждые 2 сек. наносит 10 очков урона.
35002,Плотность (Lv.2),Каждые 2 сек. наносит 10 очков урона.
35003,Плотность (Ур.3),Каждые 2 сек. наносит 10 очков урона.
36001,Пищевое отравление (Ур.1),"Вы чувствуете себя более голодным, и ваша скорость голоды увеличивается на 25%."
36002,Пищевое отравление (Ур.2),"Вы чувствуете себя более голодным, и ваша голодная скорость увеличивается на 50%."
36003,Пищевое отравление (Ур.3),"Вы чувствуете себя более голодным, и ваша голодная скорость увеличивается на 75%."
37001,Юниор подводное дыхание,Обладаешь способностью дышать под водой!
37002,Промежуточное подводное дыхание,Обладаешь способностью дышать под водой!
37003,Превосходное подводное дыхание,Обладаешь способностью дышать под водой!
38001,Диззи! (Ур.1),"О, я чувствую, что я летаю"
38002,Диззи! (Lv.2),"О, я чувствую, что я летаю"
38003,Диззи! (Ур.3),"О, я чувствую, что я летаю"
39001,Буря! (Ур.1),Подарок из кармана Деда Мороза!
39002,@Null@,@Null@
39003,@Null@,@Null@
40001,Я увеличен! (LV.1),Мир кажется таким маленьким!
40002,@Null@,@Null@
40003,@Null@,@Null@
41001,Я уменьшен! (LV.1),Мир кажется таким большим!
41002,@Null@,@Null@
41003,......,@Null@
42001,Пузырь (Ур.1),"Меня окружают пузырьки, я чувствую себя на седьмом небе от счастья!"
42002,Пузырь (Lv.2),"Меня окружают пузырьки, я чувствую себя на седьмом небе от счастья!"
42003,Пузырь (Ур.3),"Меня окружают пузырьки, я чувствую себя на седьмом небе от счастья!"
43001,Сильный удар (Ур.1),Отскок
43002,@Null@,@Null@
43003,@Null@,@Null@
44001,Пчелиный яд (LV.1),"Продолжительное отравление, голова разбухает"
44002,@Null@,@Null@
44003,@Null@,@Null@
45001,Замороженный (Ур.1),Ледяной укус замедляет тебя.
45002,Замороженный (Lv.2),Ледяной укус замедляет тебя.
45003,Замороженный (Ур.3),Ледяной укус замедляет тебя.
46001,Внедренный (Ур.1),"Вы чувствуете, что ваша нога укоренена, и вы получаете от нее урон."
46002,@Null@,@Null@
46003,@Null@,@Null@
47001,Сжигание (Ур.1),"Хм, пахнет как барбекю, больно!"
47002,Сжигание (Lv.2),"Хм, пахнет как барбекю, больно!"
47003,@Null@,@Null@
48001,@Null@,@Null@
48002,@Null@,@Null@
48003,@Null@,@Null@
49001,@Null@,@Null@
49002,@Null@,@Null@
49003,@Null@,@Null@
50001,Быстрое восстановление жизни (LV.1),Восстанавливает 15 очков ЖИЗ в течение 5 сек.
50002,Быстрое восстановление жизни (LV.2),Восстанавливает 30 очков ЖИЗ в течение 5 сек.
50003,Быстрое восстановление жизни (LV.3),Восстанавливает 40 очков ЖИЗ в течение 5 сек.
50004,Быстрое восстановление жизни (LV.4),Восстанавливает 50 очков ЖИЗ в течение 5 сек.
51001,Быстрое восстановление жизни (LV.5),Восстанавливает 75 очков ЖИЗ в течение 30 сек.
51002,Быстрое восстановление жизни (LV.2),Восстанавливает 60 очков ЖИЗ в течение 12 сек.
52001,Таинственная сила красного MushroomFast Life recovery (LV.1) »,Восстановить 5 л.с. в секунду
52002,Таинственная сила красного гриба (LV.2) »,Потерять 5 л.с в секунду
52003,@Null@,@Null@
53001,Таинственная сила Грибов (LV.1),Рост копания на 25%
53002,Таинственная сила Грибов (LV.2),Копание уменьшается на 25%
53003,@Null@,@Null@
54001,Токсин иммузные,Иммунитет против всех ядов!
54002,@Null@,@Null@
54003,@Null@,@Null@
55001,Противоядие,Разве это ... пестицид!
55002,@Null@,@Null@
55003,@Null@,@Null@
56001,@Null@,@Null@
56002,@Null@,@Null@
56003,@Null@,@Null@
57001,@Null@,@Null@
57002,@Null@,@Null@
57003,@Null@,@Null@
58001,@Null@,@Null@
58002,@Null@,@Null@
58003,@Null@,@Null@
59001,@Null@,@Null@
59002,@Null@,@Null@
59003,@Null@,@Null@
60001,Отравление (Ур.1),"Нанося 5 урона каждые 1,2 секунды"
60002,Отравление (Lv.2),Каждые 1 сек. наносит 5 очков урона.
61001,Забастовка новичка,Намного повыш. урон от ближней АТК
62001,Ближний бой,Сниж. получаемый ближний урон на 100%.
63001,Хорас ветер,Неудобный ядовитый газ
63002,@Null@,@Null@
63003,@Null@,@Null@
64001,Хорас задыхается,"Легкие были наполнены ядовитым газом, постоянно урона."
64002,@Null@,@Null@
64003,@Null@,@Null@
65001,Нестабильный кислород,Утешительная зона на данный момент.
65002,Стабильный кислород,"Аххх, комфортная зона, где никто не курит"
65003,Непрерывный Кислород,"Аххх, комфортная зона, где никто не курит"
66001,Нестабильный кислород,"Дышать можно, но пахнет не очень хорошо"
66002,@Null@,@Null@
66003,@Null@,@Null@
67001,Гардиан Реген Руны,Реген рун защищает тебя какое-то время.
67002,Непрерывный Кислород,"Аххх, комфортная зона, где никто не курит"
67003,@Null@,@Null@
68001,Пищевое отравление (LV.1),Ты чувствуешь ужасный голод.
68002,@Null@,@Null@
68003,@Null@,@Null@
69001,@Null@,@Null@
69002,@Null@,@Null@
69003,@Null@,@Null@
70001,Футбол-Нет Дриблинг,Способный решать и украсть
70002,Футбол-Dribbling,Способный для того чтобы снять и сделать удар велосипеда
70003,@Null@,@Null@
71001,Мутировавший куриный яд,Курица отравилась из-за мутации корма.
72001,не Баскетбольный-нет Болла,"Нет мяч: Вы можете украсть, препятствовать, блокировать, когда нет мяча в руках.
Щелкните левой кнопкой мыши: Кража. Украсть баскетбол от вашей цели.
Щелкните правой кнопкой мыши: Мешать. Задержать противника назад.
Площадь: Блок. Прыгайте вверх и хлопать в баскетбол из воздуха"
72002,Баскетбол-Dribbling,"Dribbling: Вы можете пройти, стрелять, спринт, когда вы держите мяч.
Щелкните левой кнопкой мыши: Pass. Передайте мяч вашему партнеру.
Щелкните правой кнопкой мыши: стрелять. Накопить власть и стрелять в корзине. Пусть накопление бар пребывание в желтом#cfa7a0farea#п, более вероятно, чтобы выиграть.
Space: Sprint. Sprint расстояние в направлении текущего направления."
72003,действие,"Изменить действие @1 игрок,"
73001,Жжение,"Под горящего горячую средой, экстремальный дискомфорт"
73002,Адаптация к горению,"Ношение термостойкого оборудования, immuned к раскаленной окружающей среде"
74001,низкий уровень кислорода,@Null@
75001,Замораживание,"В морозильной среду, экстремальный дискомфорт"
76001,понос,@Null@
77001,Истекать кровью,"Ах, это не может остановиться! Доктор?!"
77002,Проклятие кровотечения,Останови! Этот камень выглядит странно.
78001,запасные,
79001,EXP Оценить,@Null@
80001,Отдых,@Null@
81001,Сильные ноги,Güçlü bacaklarla uyanmak
82001,Восстановление выносливости,@Null@
82002,Восстановление выносливости,@Null@
82003,Восстановление выносливости,@Null@
83001,Восстановление выносливости - Inflitrate,@Null@
83002,Восстановление выносливости - Inflitrate,@Null@
83003,Восстановление выносливости - Inflitrate,@Null@
84001,Увеличить выносливость,@Null@
84002,Увеличить выносливость,@Null@
84003,Увеличить выносливость,@Null@
85001,Max HP,@Null@
85002,Max HP,@Null@
85003,Max HP,@Null@
86001,Скорость движения - взрыв,@Null@
86002,Скорость движения - взрыв,@Null@
86003,Скорость движения - взрыв,@Null@
87001,Снижение выносливости Exhaustion - Dig Block,@Null@
87002,Снижение выносливости Exhaustion - Dig Block,@Null@
87003,Снижение выносливости Exhaustion - Dig Block,@Null@
88001,Снижение выносливости Истощение - Run (Перейти),@Null@
88002,Снижение выносливости Истощение - Run (Перейти),@Null@
88003,Снижение выносливости Истощение - Run (Перейти),@Null@
89001,Снижение выносливости Исчерпание - Зарядно инструменты,@Null@
89002,Снижение выносливости Исчерпание - Зарядно инструменты,@Null@
89003,Снижение выносливости Исчерпание - Зарядно инструменты,@Null@
90001,Увеличьте HP восстановление,@Null@
90002,Увеличьте HP восстановление,@Null@
90003,Увеличение восстановления HP,@Null@
91001,Благословение Святого Дерева,"Потреблять плоды священного дерева, Вы чувствуете безграничную силу внутри вас"
92001,Радуга Облако подарков,"Получите благословение от радуги облака, увеличить высоту прыжка, уменьшить урон от падения"
93001,высасывание,"Требуют, чтобы потреблять пищу или оставаться на месте, чтобы восстановить выносливость, чтобы избавиться от усталости"
93002,Крах,"Тело разваливается. Съешьте немного еды, чтобы восстановить силы!"
94001,Initial подарки,@Null@
95001,Пустота,"Ваша выносливость быть украдена Fantom, берегитесь!"
96001,Звездная сила,@Null@
97001,Звездная сила остывает,"Сила звезды энергии слишком сильна, а человеческое тело не может противостоять слишком много силой звезды энергии за короткое время."
98001,Магия преобразования Балала,Мощность Балала - Магия преобразования
98002,Магия преобразования Балала,Мощность Балала - Магия преобразования
98003,Магия преобразования Балала,Мощность Балала - Магия преобразования
98004,Магия преобразования Балала,Мощность Балала - Магия преобразования
98005,Магия преобразования Балала,Мощность Балала - Магия преобразования
98006,Магия преобразования Балала,Мощность Балала - Магия преобразования
98007,Магия преобразования Балала,Мощность Балала - Магия преобразования
98008,Магия преобразования Балала,Мощность Балала - Магия преобразования
99001,Лунное затмение,@Null@
100001,Оказавшись в огне,Каждую сек. теряешь 3 очков ЖИЗ
101001,Загрязнение (Ур.1),Каждую сек. теряешь 2 очка ЖИЗ
101002,Загрязнение (Lv.2),Каждую сек. теряешь 5 очков ЖИЗ
101003,Загрязнение (Ур.3),Каждую сек. теряешь 10 очков ЖИЗ
101004,Загрязнение (LV.4),Каждую сек. теряешь 15 очков ЖИЗ
101005,Загрязнение (Ур.5),Каждую сек. теряешь 20 очков ЖИЗ
102001,флуоресцентный,"Стал красиво Флуоресцентным, но привлечет внимание какого-то монстра и напал."
103001,Обращать внимание,"Я хорошо спал прошлой ночью, а когда проснулся, то обнаружил, что очень сосредоточен на добыче полезных ископаемых."
104001,Зоркие глаза,"Я хорошо спал, и мое зрение стало намного лучше."
105001,Воскресение навыки перезарядки,Универсальные навыки Лауры вводят время охлаждения и не будут продолжать срабатывать в течение 5 минут
105002,Воскресение навыки перезарядки 2,Универсальные навыки Laura вводят время охлаждения и не будут продолжать срабатывать в течение 3 минут
106001,Поднимите энергию,"Никогда не связывайтесь с тем, у кого есть Get Up Energy"
107001,Испытывающий головокружение,"Я сонный, мне нужно замедлиться."
108001,Скованность мышц шеи,"Прошлой ночью мое положение во сне было не очень удобным, моя шея была жесткой, и мне пришлось избегать физических упражнений."
110001,Был зажат.,Был захвачен и постоянно подвергался ущербу.
200001,Сжигание (Ур.1),Каждую сек. получаешь 15 очков урона от Сгорания.
200002,Сжигание (Lv.2),Каждую сек. получаешь 30 очков урона от Сгорания.
200003,Сжигание (Ур.3),Каждую сек. получаешь 40 очков урона от Сгорания.
200004,Сжигание (LV.4),Каждую сек. получаешь 60 очков урона от Сгорания.
201001,Хаос (Ур.1),Каждую сек. получаешь 30 очков урона от Хаоса.
201002,Хаос (Lv.2),Каждую сек. получаешь 5 очков урона от Хаоса.
202001,Nian Monster напуган,Новогодние фейерверки испугали монстра Нянь!
202002,@Null@,@Null@
202003,@Null@,@Null@
203001,Пустотный контроль,Под контролем пустового фантомка трудно выйти; Ускориться и убежать!
203002,@Null@,@Null@
203003,@Null@,@Null@
204001,Охрана пустоты,"Уменьшает дальнобойное повреждение, взятое на 75%."
204002,@Null@,@Null@
204003,@Null@,@Null@
205001,Фантом непобедимость,"Пустотный фантом открывает свой непобедимый щит, невосприимчивый для всех повреждений"
205002,@Null@,@Null@
205003,@Null@,@Null@
206001,Иммунитет от урона в ближнем бою,Уменьшает получаемый урон в ближнем бою на 90%.
206002,Иммунитет от урона в ближнем бою,Уменьшает получаемый урон в ближнем бою на 90%.
206003,Иммунитет от урона в ближнем бою,Уменьшает получаемый урон в ближнем бою на 90%.
207001,Иммунитет от урона в дальнем бою,Уменьшает получаемый урон в дальнем бою на 90%.
207002,Иммунитет от урона в дальнем бою,Уменьшает получаемый урон в дальнем бою на 90%.
207003,Иммунитет от урона в дальнем бою,Уменьшает получаемый урон в дальнем бою на 90%.
208001,Иммунитет от урона от взрыва,Уменьшает получаемый урон от взрыва на 90%.
208002,Иммунитет от урона от взрыва,Уменьшает получаемый урон от взрыва на 90%.
208003,Иммунитет от урона от взрыва,Уменьшает получаемый урон от взрыва на 90%.
209001,Имущество Босса,@Null@
210001,Пустота Добыча,"Когда Пустота Фантом экстракты энергии от цели, снижается урон, получаемый на 50%"
220001,Скорость монтирования движения,Увеличить скорость базового монтажа на 20%
220002,Скорость движения на гору - непрерывный взрыв,Базовая скорость маунта увеличена на 20%.
230001,Оглушающий уровень 1.,"Был ошеломлен, устойчив ущерб со временем."
230002,Иллюзия Уровень 1,Иллюзия Уровень 1
240001,Сила восстанавливающей музыки,Исцеление 2 л.с. в секунду
250001,Мощность ослабленной музыки,Потерять 2 л.с в секунду
260001,Иллюзия Уровень 1,В фантазию
270001,Шок Уровень 1,Теряйте 5 HP в секунду
280001,Песчаная буря!,Скрыть сейчас! Плуйт идет!
280002,Выдерживая шторм,Держите ясный проход в пыльной бури.
290001,Защита щита,"Твердый как камень. Ничего, чтобы быть страхом."
998001,Беги быстро-быстро,
999001,Продолжайте исследовать!,"Защищен от любых повреждений, но исчезает, если атака произведена или предмет используется."
999002,ReliveProtect,"Находишься под строгой защитой, не получаешь никакой урон, если запустить атаку, то статус исчезает."
1000001,Ускорить на 100%,Ускорение 100%
1000002,Ускорить 1000%,@Null@
1000003,Замедление,Скорость передвижения снижается на 75%
1001000,@Null@,@Null@
1001001,наблюдатель,@Null@
1001002,@Null@,@Null@
1001003,@Null@,@Null@
1002001,Вирусная инфекция,Вирус непрерывно охватывает все твое тело!
1002002,Вирус активизировать,Зараженный вирусом и получить большую силу.
1002003,@Null@,@Null@
1003001,Курица?! (LV.1),Ко-ко-ко (Я превратился в Курицу?)
1003002,Курица?! (LV.2),Ко-ко-ко (Я превратился в Курицу?)
1003003,@Null@,@Null@
1004001,Бык?! (LV.1),Мууууу (Я превратился в Быка?)
1004002,Бык?! (LV.2),Мууууу (Я превратился в Быка?)
1004003,@Null@,@Null@
1005001,Овца?! (LV.1),Беееее (Я превратился в Овцу?)
1005002,Овца ?! (LV.2),Беееее (Я превратился в Овцу?)
1005003,@Null@,@Null@
1006001,Демон?! (LV.1),Мини шутка на Годовщину (Я превратился в Монстра?)
1006002,Демон?! (LV.2),Мини шутка на Годовщину (Я превратился в Монстра?)
1006003,@Null@,@Null@
1007001,Свинья?! (LV.1),Хрю-хрю-хрю (Я превратился в Свинью?)
1007002,Свинья?! (LV.2),Хрю-хрю-хрю (Я превратился в Свинью?)
1007003,@Null@,@Null@
1008001,Данго? (LV.1),Хлюп-хлюп-хлюп (Я превратился в Галушку?)
1008002,Данго? (LV.2),Хлюп-хлюп-хлюп (Я превратился в Галушку?)
1008003,@Null@,@Null@
1009001,Щит,Щит (HP 50)
1009002,@Null@,@Null@
1009003,@Null@,@Null@
1009004,Адское пламя,Каждую сек. наносит 1 очко урона
1009005,Призрачное пламя,Каждую сек. наносит 2 очка урона
1009006,Slow Down,Movement speed is reduced for 3 seconds
1009007,Ускорение коллекции участника,Скорость сбора увеличивается на 10%.
1010001,Вирус активизировать,Зараженный вирусом и получить большую силу.
1011001,Melee Damage Увеличение,Ближний бой урон увеличен на 5%.
1012001,Диапазон Увеличение урона,Урон увеличен на 5%.
1013001,вс колеса,Щит (HP20)
1014001,Кровотечение иммунитет,Тромбоцитах сейчас очень силен!
1015001,Тревога,"Лучше выступать, так как я чувствую, что что -то смотрит на меня во время сна на открытом воздухе."
1016001,Ранг яд,Убить существ постоянно и вызывать нервный паралич. Это так опасно.
1017001,Нейронный паралич Уровень 1,Оцепенеть ... не могу двигаться ...
1017002,Нейронный паралич Уровень 2,Оцепенеть ... не могу двигаться ...
1018001,Яд скорпион 1 уровень 1,Там будет сильнее эффект токсина скорпиона. Будь осторожен!
1018002,Уровень яда скорпиона 2,Там будет сильнее эффект токсина скорпиона. Будь осторожен!
1018003,Уровень яда Скорпиона 3,Там будет сильнее эффект токсина скорпиона. Будь осторожен!
1018004,Яд скорпион 4 Уровень 4,Там будет сильнее эффект токсина скорпиона. Будь осторожен!
1018005,Скорпион Яд Уровень 5,Там будет сильнее эффект токсина скорпиона. Будь осторожен!
1019001,Бессознательное,Сознание дальше ...
1019002,Потеря сознания 2-го уровня,
1019003,Потеря сознания 3 уровня,
1020001,Кровотечение 1 уровня,"Ах, не могу остановиться! Где доктор?!"
1020002,Кровотечение уровень 2,"Ах, не могу остановиться! Где доктор?!"
1020003,Кровотечение 3 уровня,"Ах, не могу остановиться! Где доктор?!"
1020004,Кровотечение 4 уровень,"Ах, не могу остановиться! Где доктор?!"
1020005,Кровотечение 5 уровень,"Ах, не могу остановиться! Где доктор?!"
1021001,внезапная болезнь,"Внезапно я почувствовал, что что-то не так с моим телом, и я не мог контролировать свое тело..."
1022001,Светящиеся морские водоросли рыбы непобедимы,В состоянии защиты от любого вреда.
1023001,Запутался...,"Вы не можете оставаться в водной траве слишком долго, эта трава привязана к вашему телу..."
1024001,рыбалка,"PC конец - нажмите и удерживайте правую кнопку мыши, чтобы сохранить силу, чтобы бросить удочку, нажмите правую кнопку, чтобы поднять удочку; мобильный конец - нажмите и удерживайте кнопку рыбалки, чтобы сохранить силу, чтобы бросить удочку, нажмите кнопку рыбалки, чтобы поднять удочку;"
1025001,Изменилось все тело Гвардии Славы!,"Балала ~ Гвардия, сдача!"
1026001,Горячая весна горит,Горячая родниковая вода слишком горячая!!
1027001,гора морской конек,Покататься на моем морском коньке и поплавать на дне моря ~
1028001,Лечебница Посейдона,"Защищенный Seagod, уменьшите вероятность быть потревоженным чайками во время рыбалки и уменьшите вероятность появления акул"
1029001,Очень жарко,"В чрезвычайно жаркой среде кровь кипит, увеличивается потребление выносливости и значительно увеличивается сила."
1030001,горячо,"В жаркой среде кровь кипит, увеличивается потребление выносливости, увеличивается сила"
1031001,холодно,"Твердая порода в холодных средах, повышенное потребление выносливости, снижение урона"
1032001,экстремальный холод,"Камень твердый в экстремально холодных условиях, физическая нагрузка увеличивается, а травмы значительно уменьшаются."
1033001,заморозить,"Замороженный и неспособный двигаться, освобожден после определенных травм"
1034001,глубокая заморозка,"Замёрз и не может двигаться, но не помешает, растает при нагревании"
1035001,Постоянное изменение температуры (тест),
1036001,Изменение температуры окружающей среды (тест),
1037001,Заморозка 2,"Замороженный и неспособный двигаться, освобожден после определенных травм"
1037002,Заморозка 3,"Замороженный и неспособный двигаться, освобожден после определенных травм"
1038001,Ледяной медленный 1,Холод заставит вас двигаться медленно.
1038002,Ледяной медленный 2,Холод заставит вас двигаться медленно.
1038003,Ледяной медленный 3,Холод заставит вас двигаться медленно.
1039001,Сопротивление холоду,Повышение устойчивости к холоду
1040001,термостойкость,Повышение устойчивости к теплу
1041001,держаться подальше от холода,
1042001,термостойкость,
1043001,Увеличенное повреждение льдом (тест),Увеличенное повреждение льдом (тест)
1044001,Продолжающийся замороженный урон (тест),Продолжающийся замороженный урон (тест)
1045001,Полученный повышенный замороженный урон (тест),Полученный повышенный замороженный урон (тест)
1046001,Добавлена ледяная атака (тест),Добавлена ледяная атака (тест)
1047001,Ледяная защита (тест),Ледяная защита (тест)
1048001,Получайте ледяной урон при выполнении действий (тест),Получайте ледяной урон при выполнении действий (тест)
1049001,Сила метеора,
1050001,Ледовая травма 1,"Атакованный ледяным атрибутом, вы чувствуете холод и двигаетесь медленно"
1050002,Ледовая травма 2,"Атакованный ледяным атрибутом, вы чувствуете холод и двигаетесь медленно"
1050003,Ледовая травма 3,"Атакованный ледяным атрибутом, вы чувствуете холод и двигаетесь медленно"
1050004,Ледовая травма 4,"Атакованный ледяным атрибутом, вы чувствуете холод и двигаетесь медленно"
1050005,Ледовая травма 5,"Атакованный ледяным атрибутом, вы чувствуете холод и холод!"
1051001,Самовозгорание,Загорелся и продолжил болеть
1052001,уязвимый,
1060001,Снежок - нет мяча,С шариковой операцией
1060002,Снежок - с мячом,"С штабелированием, зарядкой, разъединением"
1061001,иммунный контроль,Иммунный эффект контроля замораживания
1062001,Пустотная ночь.,Заражен пустотой!
1069001,Нарушение устойчивости (монстр),"Устойчивость была нарушена, временно потеряна способность к движению"
1070001,Нарушение упругости,"Упругость была нарушена, временно потеряна способность к движению"
1071001,Защита контр-атака (яд),
1072001,Распахнулся аппетит.,"Вчера спал крепко, сегодня утром аппетит отличный!"
1073001,"Защита от яда скорпиона, уровень 1.","Яд скорпиона становится все более сильным с каждым укусом, будьте осторожны!"
1073002,Уровень защиты от яда скорпиона - 2.,"Яд скорпиона становится все более сильным с каждым укусом, будьте осторожны!"
1073003,Уровень 3 анти-скорпион яд.,"Токсин скорпиона становится все сильнее и опаснее, будьте осторожны!"
1073004,Защититься от яда скорпиона 4 уровня.,"Яд скорпиона становится все сильнее, будьте осторожны!"
