ID,内容
2000012,"Si nous voulons aller sur d'autres planètes, nous devons d'abord réactiver la station stellaire."
2000013,"Ces pauvres sauvages ont été érodés par le pouvoir du vide, et nous devons les secourir au plus vite!"
2000014,"Dans le désert, on peut souvent voir une ombre noire sur le sable jaune. En fait, il s'agit d'un scorpion à queue venimeuse qui se cache dans le sable. Attention!"
2000015,"Essayez de ne pas manger d'aliments crus, faites attention que vous aurez la diarrhée."
2000016,"Certaines feuilles de grands arbres de la forêt tropicale brillent la nuit, n'oubliez pas de faire attention au marsouin."
2000017,Il y a un instrument de musique appelé suona sur l'étoile de Mira. J'ai entendu dire que le son est très distinctif. Essayons-le.
2000018,"Bien que le pouvoir de l'énergie des étoiles et des runes provienne également du pouvoir de création, la direction d'application finale est complètement différente."
2000019,"Passons en revue le but de ce voyage. C'est le moment idéal pour éliminer le fantôme du vide, mais vous devez obtenir le fruit sacré, l'épée brisée enflammée et l'œil de l'homme de pierre, afin de tirer de force le fantôme du vide hors de l'autel volcanique."
2000020,"Ne restez jamais debout sur un nuage, il ne peut pas supporter autant de poids!"
2000021,"Si on va à l'étoile flamboyante, on peut déterrer le minerai d'énergie de l'étoile!"
2000022,"On dit que dans le désert, nous pouvons parfois rencontrer un groupe d'hommes d'affaires, leur but est d'aller à l'oasis pour faire des affaires, nous pouvons les suivre pour trouver l'oasis."
2000023,"Si le partenaire sauvage décède malheureusement, n'oubliez pas de trouver le colis qu'il a laissé derrière lui, les souvenirs à l'intérieur enregistrent leurs histoires de vie."
2000024,"Lorsque vous plantez des plantes, n'oubliez pas de distinguer le type de plantes. Les cultures ne peuvent être plantées que sur des terres arables, tandis que les fleurs et les arbres doivent être plantés dans des fosses de sol."
2000025,La nuit en extérieur sur Mira est très dangereuse. Il est déconseillé d'agir la nuit. On peut dormir et se réveiller à l'aube.
2000026,Avez-vous remarqué que les oreilles de la bête Woworth sont une grande et une petite? C'est trop mignon ~
2000027,"N'oubliez pas de porter une combinaison lors d'activités sous-marines, plus l'eau est profonde, plus la pression de l'eau est élevée et le corps ne pourra pas la supporter."
2000028,La mer profonde contient un minéral différent qui peut rendre le verre plus dur.
2000029,"Le temps a passé depuis longtemps, et il semble que la mémoire soit un peu usée. Le fruit sacré est dans le corps du Dieu Serpent de Plume, l ""épée brisée enflammée a besoin de passer l"" épreuve du dragon noir, et l ""œil de l'homme de pierre est le centre de contrôle du géant antique."
2000030,"Si c'est un cauchemar, j'espère me réveiller bientôt."
2000031,"La structure écologique ici a beaucoup changé, je dois mettre à jour les informations."
2000032,"La naissance de la vie est vraiment une coïncidence, même une planète avec de l'oxygène mince comme Cute Eye Star peut donner naissance à la vie, ce qui est vraiment incroyable!"
2000033,L'étoile flamboyante est si proche de l'étoile qu'il serait impossible de marcher sans un sac à dos ignifuge.
2000034,N'oubliez pas de dire bonjour aux habitants qui rencontrent Mira.
2000035,"Dans la première guerre du vide il y a très, très longtemps, les anciens géants étaient l'arme de combat ultime des premiers, luttant contre les forces du vide pendant plusieurs années!"
2000036,"Les formes de vie élémentaires telles que Sand Spirit et Hailing on Myra sont principalement motivées par le pouvoir runique, qui est fondamentalement différent des formes de vie telles que Rami et moi entraînées par l'énergie des étoiles!"
2000037,"Tu as l'air si tranquille, à quoi penses-tu?"
2000038,"En vous regardant ainsi, cela semble un peu gênant. Pourquoi n'irions-nous pas nous promener. Peut-être découvrirons-nous quelque chose de nouveau!"
2000039,"Bien que je ne puisse pas vous aider à vaincre l'ennemi, je serai toujours à vos côtés et vous soutiendrai pleinement en esprit!"
2000040,"L'imagination humaine est infinie, et ce n'est qu'en explorant constamment que nous pouvons découvrir plus de possibilités."
2000041,"Parfois, nous avons besoin d'être seuls et de bien régler nos cœurs."
2000042,"L ""échec n'est pas terrible, ce qui est terrible c'est que tu abandonnes à cause de l"" échec. Allez, trouve la bonne voie, je crois que tu vas pouvoir le faire!"
2000043,"Chaque choix apportera des résultats différents, nous devons donc réfléchir attentivement et prendre de sages décisions."
2000044,Soyez prêt à faire face à des situations inattendues à tout moment et ne le prenez pas à la légère.
2000045,"Chaque fois que vous sortez, n'oubliez pas d'apporter du matériel et des fournitures, en cas de danger, vous pourrez vous en occuper plus sereinement."
2000046,"N'oubliez pas de réparer les équipements à temps pour assurer leur durée de vie. Peu importe si vous oubliez de le réparer, vous pouvez en fabriquer un autre."
2000047,"Le climat et l'environnement à certains endroits peuvent avoir un impact sur nous, nous devons donc faire attention à un ajustement opportun."
2000048,"Salut, qu'est-ce que tu fais? Envie de jouer ensemble?"
2000049,"Vous êtes perdu? Regardez la petite carte dans le coin supérieur droit, elle pourra vous indiquer la direction."
2000050,"N'oubliez pas de cueillir les fruits sur l'arbre à volonté, c'est la meilleure nourriture à obtenir."
2000051,"Faites attention à la sécurité sur la route, sauvez plus d'étoiles et ayez peur du danger."
2000052,"N'ayez pas peur lorsque vous rencontrez des difficultés, affrontez-les courageusement!"
2000053,"Oh oh, le ciel sur cette planète est si beau!"
2000054,"Si vous vous sentez fatigué ou confus, ne vous inquiétez pas, je serai toujours à vos côtés!"
2000055,"Tu n'es pas seul, je suis là avec toi! Il y a aussi des partenaires perdus, ils t'attendent aussi dans le futur voyage!"
2000056,Saviez-vous que les sauvages maudits s'endorment le jour?
2000057,"Parfois, vous devez toujours vérifier l'équipement sur votre corps."
2000058,"Parfois, l'échec n'est pas une mauvaise chose, il vous fera grandir mieux."
2000059,"Les papillons de Myra transformeront l'herbe en fleurs, mais ils déborderont s'ils ne font pas attention."
3001001,"""@item _ 588 #"" La vérification des paramètres est terminée! Le statut est normal! Heureusement, le fantôme du vide ne nous a pas encore trouvé, faites attention."
3001002,"""@item_589#"" Paramètres vérifiés! Le statut est normal!"
3001003,"""@item_587#"" Paramètres vérifiés! Le statut est normal!"
3001004,Je peux enfin me retrouver face à face avec le fantôme du vide! Préparez-vous à combattre!!
3001005,"Super! Après avoir vaincu le fantôme du vide, le mini-univers est maintenant enfin en sécurité!"
3001006,"Le fantôme du vide semble avoir laissé tomber quelque chose à proximité, alors cherchez-le attentivement."
3001007,"C'est @item_11333#poof, mais il semble avoir infiltré le starlink."
3001008,"Cependant, nous pourrons peut-être l'utiliser pour nous connecter à la station étoile réparée et l'essayer."
3002001,"Très bien, @item_11627#en a récolté une partie!"
3002002,"Vous pouvez creuser quelques pièces supplémentaires à préparer, ou vous pouvez ouvrir le panneau de contrôle pour recevoir les récompenses de la tâche tout à l'heure."
3002003,"J'ai mis à jour la nouvelle tâche pour vous, @item_11627#assez pour couper certains @item_11006#."
3002004,"Il semble que @item_11323#l'ait aussi récupéré, essayez d'ouvrir le panneau de configuration pour traiter un @item_11002#!"
3002005,"Ce @item_11002#a l'air vraiment bien, maintenant couper du bois devrait être beaucoup plus rapide qu'avant."
3002006,"Trouvez un arbre et essayez-le, cette fois nous n'avons pas besoin de branches, coupons le tronc et collectons un peu de @item_11323#."
3002007,"Ha! Avec ces @item_11323#on peut traiter @item_206#! Myra la nuit est très dangereuse, il faut construire un bastion temporaire rapidement."
3002008,Vous vous souvenez du bâtiment délabré près de Star Station à notre arrivée?
3002009,"Si nous réparons ce bâtiment avec @item_206#, peut-être qu'il peut être utilisé comme notre bastion temporaire!"
3002010,"Ça fait un peu incroyable de te parler dans la chat box, héhé. Tu peux me regarder ""dire"" en faisant des choses. Va mettre @item_206#."
3002011,"Les bastions construits ne peuvent être utilisés que pour la défense, vous avez également besoin d'une arme pratique pour les urgences. Traitez un @item_12012#, vous en aurez besoin."
3002012,"Que diriez-vous? Avec @item_12012#, l'efficacité au combat a été grandement améliorée. Cependant, les armes de pierre ne peuvent que soutenir notre stade actuel de combat, et nous devons continuer à nous renforcer!"
3002013,"Au fait, pour passer la nuit en toute sécurité, nous avons aussi besoin d'un peu d'éclairage."
3002014,Allons récupérer quelques @item_11226#et @item_11323#afin que nous puissions traiter @item_298#.
3002015,"Maintenant, il y a une source lumineuse. Mais ce genre de petite torche ne brûle pas longtemps, s'il y a @item_1200#, ce sera plus sécurisant."
3002016,"Je me souviens qu'il y a un @item_1200#dans le bâtiment délabré, vous pouvez utiliser @item_298#pour l'allumer et l'essayer."
3002017,(Applaudissements) @item_1200#Si chaud ~ Voir cette lumière rassurante sort inconsciemment ~
3002018,"L'équipement d'éclairage est prêt! La prochaine étape est la plus importante @item_828#! Avec @item_828#, vous pouvez sentir l'aube!"
3002019,"J'ai presque oublié que @item_800#ne peut pas créer @item_828#, nous devons toujours créer @item_800#en premier."
3002020,"Bien que ce @item_800#ne soit pas si complet, il peut déjà faire plus!"
3002021,"Essayez le ""fraîchement cuit"" @item_800#, cliquez simplement dessus pour ouvrir la page de traitement."
3002022,"Les matières premières pour la fabrication de @item_828#doivent être indispensables, est-ce que @item_11226#et @item_11006#suffisent?"
3002023,"Cette fois, tout est enfin prêt, il vous suffit de cliquer sur @item_828#pour vous allonger."
3002024,"Mais vous devez faire attention à l'heure dans le coin supérieur droit, n'oubliez pas que vous ne pouvez utiliser @item_828#qu'après 18h00 pour sauter la nuit!"
3002025,"Quand il est temps, n'oubliez pas de dormir. Je vais d'abord faire une pause. Si vous voulez traiter quelque chose, cliquez simplement sur le bouton ci-dessous qui me ressemble beaucoup et appelez-moi Bu ~"
3003001,"La viande est cuite!! Prenez la viande et mangez-la, ne la brûlez pas."
3003002,"C'est tellement parfumé ~ Le concepteur haineux ne m'a pas installé de module d'alimentation. Maintenant, je ne peux que sentir le goût et ne peux pas le manger. J'espère vraiment qu'un jour je pourrai aussi m'en régaler."
3003003,"Après avoir mangé, vous devriez être plus énergique! Il est temps de mettre à niveau nos outils et équipements."
3003004,"Premièrement, nous devons collecter des matières premières pour la mise à niveau, @item_11201#et @item_11329#sont indispensables."
3003005,"Mais si vous voulez les obtenir, vous devez d'abord préparer des outils de minage spéciaux, @item_11012#! Faites @item_11012#d'abord, et je continuerai plus tard."
3003006,"Faire des choses devient de plus en plus compétent, hehe ~ Avec @item_11012#, vous pouvez maintenant passer à l'exploitation minière ~"
3003007,"Allons d'abord collecter @item_11201#, @item_402#est généralement distribué dans les souterrains de Myra Star, et il n'est pas nécessaire de creuser très profondément. Ils se trouvent dans des endroits relativement peu profonds et sont rarement répartis en surface."
3003008,"La surface du minerai est principalement constituée de cristaux bleus dispersés, relativement faciles à trouver."
3003009,"Vous pouvez le chercher au sol, ou creuser un petit tunnel en bas, il devrait être trouvé bientôt. Allez!"
3003010,"Trouver @item_402#si rapidement, avez-vous un talent pour l'exploitation minière?"
3003011,"Je plaisante, allons trouver @item_11329# maintenant!"
3003012,"La distribution de @item_451#n'est pas très différente de celle de @item_402#, et la surface du minerai est principalement parsemée de quelques fragments de métal jaune orangé, ce qui est tout à fait reconnaissable."
3003013,"Peut-être que je viens de le voir quand je creusais @item_402#~ Mais le minerai n'est pas de trop, récoltons-en encore."
3003014,Y a-t-il vraiment un talent pour l'exploitation minière?! Trouvé @item_451#si rapidement.
3003015,"Maintenant que les matières premières sont toutes rassemblées, la prochaine étape est la fusion des minéraux."
3003016,"La fusion prendra un certain temps. Pour être du bon côté, nous pouvons d'abord retourner à la base. Si vous voulez améliorer l'efficacité, cela ne semble pas être un gros problème de le résoudre sur place."
3003017,"Faisons d'abord @item_802#, nous parlerons du reste plus tard."
3003018,"Si vous obtenez @item_802#, vous pouvez sentir les minéraux. Décidez où sentir et laissez @item_802#sortir."
3003019,"Après la publication, cliquez simplement sur le carré @item_802#pour ouvrir l'interface de fusion."
3003020,"Ensuite, mettez les @item_451# et @item_11201# que nous venons de collecter et tout ira bien. Lorsque vous serez prêt, commencez à fondre."
3003021,"Oh! @item_11329#fondu, ouvrez @item_802#recyclez-le."
3003022,"La table de fusion en pierre ne peut être fondue qu'une par une. Après cela, @item_11329#peut fabriquer une table de fusion en laiton pour améliorer l'efficacité."
3003023,"Mais c'est tout autre chose, utilisons ce lot de @item_11329#pour mettre à niveau les outils en premier. Avec @item_11011#efficacité minière sera beaucoup plus élevé!"
3003024,"Félicitations! Il semble que vous ayez terminé toutes les missions sous l'objectif ""Nouvel explorateur"", pas un débutant maintenant!"
3003025,Il existe encore de nombreuses façons de survivre dans la nature pour apprendre. Je les ai ajoutées au panneau de configuration. Vous pouvez les ouvrir pour confirmer.
3003026,"Mais n'oubliez pas notre but ultime, tout le mini-univers est maintenant en danger, et la tâche de sauver le monde est sur nos épaules, et nous ne pouvons pas le prendre à la légère."
3003027,"Je me repose généralement dans la mezzanine de l'espace, appelez-moi simplement si vous en avez besoin. Continuez à vous mettre en route lorsque vous serez prêt!"
3004001,"Bu Bu, vous avez en fait fait un @item_11032#. Maintenant, vous pouvez cultiver des terres arables pour faire pousser des cultures, et l'âme de l'agriculture brûle Bu!"
3004002,"Les plantes doivent attendre un certain temps pour mûrir après la plantation, si vous voulez qu'elles poussent plus vite, vous pouvez en prendre @item_11311#pour les fertiliser."
3004003,"La texture de @item_812#n'est pas assez dure, et il est facile d'être endommagé par des sauvages. S'il y a un cercle de rambardes autour de la place forte, ce sera beaucoup plus sûr."
3004004,"Si je donne une étoile à @item_104#, je peux enregistrer cet emplacement. S'il y a le moindre danger à l'avenir, je peux vous renvoyer de force."
3004005,Félicitations pour avoir accompli un autre grand objectif!! Il est temps d'aller plus loin et de voir quelles nouvelles tâches il y a!
3005001,"Ces cuirs sont très solides, s'ils sont transformés en équipement en cuivre avec @item_11329#, cela nous aidera certainement à survivre dans la nature!"
3005002,"Héhé, cet ensemble d'équipement se sent plus majestueux qu'avant. Il y a 4 pièces d'équipement en laiton au total, et il serait encore plus puissant s'il pouvait être collecté."
3005003,"Armes et armures sont prêtes, il est temps de donner une leçon aux Apôtres du Vide! Ces méchants volent le pouvoir créateur partout, et il faut les arrêter rapidement!"
3005004,"Les @item_11911#lâchés par les Apôtres du Vide sont tous condensés du pouvoir créateur qu'ils ont volé. Si vous l'installez sur le @item_800#, vous pouvez obtenir @item_797#!"
3005005,"Cliquez sur @item_797#pour voir toutes les recettes! Mais il y a encore certains accessoires qui doivent être trouvés dans des dessins à débloquer, alors faites plus attention au futur voyage."
3005006,"La table de fusion a été améliorée, et maintenant deux minéraux peuvent être fondus en une seule fois! Partons à la recherche de @item_401#, le @item_11209#qu'il fond est un métal très important!"
3005007,"Avec @item_11209#nous pouvons faire plus de choses, allez à la table des artisans pour voir quelles nouvelles choses peuvent être faites!"
3005008,"Maintenant la vitesse de creusement devrait être très rapide, on peut aller sous terre pour creuser quelques mines avant de faire @item_785#!"
3005009,"Selon les archives, la pierre runique est un minéral unique à Myra. Lorsqu'elle est incrustée sur des armes ou des outils, elle peut obtenir un pouvoir inattendu!"
3005010,Oooh! Vous avez appris toutes les bases de la survie sur Mira!
3005011,"Ensuite... attendez une minute, laissez-moi jeter un oeil... Ow, il est temps de réparer la station stellaire."
3005012,"Ou s'il y a autre chose que vous voulez faire, cliquez simplement sur la boîte de suivi des tâches à l'écran pour voir d'autres tâches!"
3006001,"Laissez-moi voir, ces fragments d ""énergie dorment dans le sol depuis longtemps, et j'espère qu'ils pourront être combinés en un noyau d"" énergie."
3006002,"J'ai effectivement réussi! Le noyau est en main, et maintenant je dois trouver @item_11334#. La base de données montre qu'il est dans l'écologie insulaire vide, allons-y."
3006003,C'est vraiment spectaculaire. Mais l'île est si haute. Il va falloir trouver un moyen de monter là-haut. Regardons d'abord autour de nous.
3006004,"Comment ce gars avec des ailes a-t-il obtenu autant de jetons, mais il l'a finalement obtenu, maintenant il peut traiter @item_11335#."
3006005,"Les composants et le noyau sont prêts, il est temps de réparer la station étoile! Regardez de plus près la description de l'accessoire de @item_11331#!"
3006006,"Oh, la console a été activée avec succès! Cette station stellaire a été reconnectée au lien stellaire, utilisez @item_11335#pour mettre à niveau le module de téléportation!"
3006007,La connexion a été réussie! Cette station stellaire a rétabli la fonction de transmission inter-planètes. Réparez encore quelques stations stellaires et notre voyage sera plus pratique.
3006008,"Alors êtes-vous prêts, il est temps de trouver les ""Trois Objets Sacrés""! Découvrez les dernières missions mises à jour."
3007001,"On dirait que nous avons trouvé la forêt tropicale. La forêt tropicale est pleine de danger, vous devez être prudent."
3007002,"Ces @item_11601#sont les cristaux précipités par l'excès de pouvoir créateur à l'intérieur des arbres de la forêt tropicale, et @item_11329#peut faire @item_11597#."
3007003,"Le @item_11597#nouvellement traité est la clé du temple, mais nous devons trouver le sanctuaire correct pour activer l'idole, regardons dans la forêt tropicale."
3007004,"Est-ce le temple de la forêt tropicale?! Bien que je l'aie vu dans les matériaux, le sentiment réel de le voir est toujours assez choquant!"
3007005,"Le monstre connu sous le nom de ""Dieu Serpent à Plumes"" est à l'intérieur du temple, et si vous voulez obtenir @item_591#vous devez d'abord le vaincre. Êtes-vous prêt?"
3007006,"Cherchez vite ce que le Dieu Serpent à plumes a laissé tomber sur le sol voisin, ne tombez pas dans le magma..."
3007007,Le fruit sacré était en fait digéré dans le corps du Dieu Serpent de Plume et il ne restait que les graines. Trouvez un endroit vide pour le planter.
3007008,"Une si petite graine peut pousser en un arbre aussi énorme! Le fruit devrait être proche de la couronne, nous devons donc trouver un moyen de nous relever."
3007009,"Enfin obtenu @item_591#, dur labeur. Attention quand vous descendez, j'ai un peu peur des hauteurs en cours de route..."
3007010,"Oh ho ho, ces ailes sont si belles, elles sont beaucoup plus sûres en tombant de hauteurs."
3007011,"Cette poussière est si jolie et brillante, elle est de la même couleur que la mienne, héhé."
3007012,"Est-ce cela que tient le prêtre sauvage, comme s'il manquait quelque chose."
3007013,"Si beau, essayez de voir quel genre de choses peut être lancé."
3008001,"Mon Dieu, est-ce l'étoile flamboyante? Il fait trop chaud ici. C'est si proche du soleil."
3008002,"Avant de passer au dragon noir, je pense qu'il serait préférable de traiter d'abord un @item_12277#."
3008003,"Gagne! C'est vraiment palpitant, le dragon noir est trop puissant. Mais maintenant, le dragon noir doit admettre ta force, héhé."
3008004,"Va chercher @item_588#, c'est une preuve de ton ""courage""!"
3008005,"Est-ce ""Flame Broken Sword""? C'est évidemment une commémoration de la coopération à long terme entre les deux mondes, mais l'image d'une épée brisée est utilisée. Parfois, il est vraiment difficile de comprendre les pensées du concepteur."
3008006,"Il existe deux autres formes du dragon noir. Si vous avez de l ""énergie de rechange, vous pouvez essayer de la défier. Si vous sentez que votre force est encore un peu courte, vous pouvez revenir la prochaine fois."
3008007,"J'ai mis à jour la nouvelle tâche dans la liste, vous pouvez jeter un oeil."
3008008,"Vous avez réellement battu le dragon noir sous forme de lave, vous êtes trop incroyable! Allez voir ce que le dragon noir nous a laissé."
3008009,"La forme chaotique n'est rien de plus que ça, buhehe. Va chercher la récompense, toujours dans le bocal au milieu de l'île du Dragon."
3008010,"Je me sens tellement mieux, j'ai presque cru que j'allais fondre. J'ai presque oublié que je ne semble pas fondre, hehe ~"
3009001,"Le ciel ici est si beau! Mais l'atmosphère de l'étoile oeil mignon est très mince, vous aurez peut-être besoin de quelques équipements d'oxygène avant d'invoquer les anciens géants, utilisez la station artisan pour voir ce que vous pouvez faire."
3009002,"Le géant antique est enfin libre, le fantôme du vide est vraiment un grand crime! Dépêchez-vous et recyclez @item_589#, le fantôme du vide est à portée de main!"
3009003,"Ding ding dong dong dong... Vous dites, qui a pris les noms des créatures sur l'étoile aux yeux mignons, c'est trop décontracté."
3009004,La zone d'oxygène a en fait été générée et la couverture bleue était assez belle.
3009005,"""Ma perceuse... est une perceuse pour briser le monde!"" Qui a secrètement ajouté cette ligne à la base de données..."
3009006,"Oh oh oh, les crochets sont trop beaux, c'est beaucoup plus pratique pour aller sur l'île du ciel maintenant!"
4000001,"On dirait que l'énergie du vide souterrain émerge maintenant. Selon les enregistrements, l'énergie du vide sera plus concentrée la nuit et tous les êtres seront affectés par l'influence du vide. En bref, ce soir sera plus dangereux!"
